ISO3,year,nGDP,rGDP,deflator,source
GIN,2004,1.13e+07,4.38e+07,.2577807,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2005,1.48e+07,4.51e+07,.3284643,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2006,2.17e+07,4.56e+07,.4763116,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2007,2.64e+07,4.87e+07,.5411798,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2008,3.20e+07,5.07e+07,.6315846,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2009,3.22e+07,5.02e+07,.6427701,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2010,3.92e+07,5.26e+07,.746273,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2011,4.52e+07,5.55e+07,.8134323,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2012,5.34e+07,5.88e+07,.9071069,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2013,5.79e+07,6.11e+07,.9463788,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2014,6.16e+07,6.34e+07,.971135,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2015,6.58e+07,6.58e+07,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2016,7.71e+07,7.30e+07,1.05669,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2017,9.38e+07,8.05e+07,1.166125,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2018,1.07e+08,8.56e+07,1.248443,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2019,1.23e+08,9.04e+07,1.365838,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2020,1.35e+08,9.46e+07,1.423881,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2021,1.59e+08,9.99e+07,1.594555,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2022,1.70e+08,1.04e+08,1.639288,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2023,1.96e+08,1.10e+08,1.785533,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GIN,2024,2.14e+08,1.16e+08,1.851478,Derived using data on nominal GDP from IMF_IFS and the spliced real GDP with data from WDI
GIN,2025,2.49e+08,1.22e+08,2.038299,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
GIN,2026,2.87e+08,1.29e+08,2.221299,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
GIN,2027,3.28e+08,1.36e+08,2.410838,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
GIN,2028,3.75e+08,1.44e+08,2.604588,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
GIN,2029,4.24e+08,1.52e+08,2.790304,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
GLP,1960,480.6999,828.3,.5803451,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1961,506.6002,802.2001,.6315135,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1962,538.0001,769.3998,.6992465,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1963,618.5001,802.6002,.7706204,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1964,711.3001,904.4999,.7864015,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1965,806.7,1001.9,.8051704,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1966,890.4,1076.3,.8272786,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1967,938.7,1099.2,.8539848,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1968,1048.1,1160.7,.9029897,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1969,1162.3,1224.8,.9489714,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1970,1330,1330,1,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1971,1545.7,1452.7,1.064019,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1972,1725.3,1501.6,1.148974,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1973,2051.5,1672,1.226973,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1974,2456.8,1726.5,1.422995,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1975,2825.8,1698.2,1.663997,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1976,3271.3,1810.3,1.807049,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1977,3730.5,1888.9,1.974959,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1978,4571.001,2145,2.131003,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1979,5214.601,2246.7,2.321005,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1980,6027.002,2251.4,2.677002,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1981,6473.999,2142.3,3.021985,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1982,7539.999,2206,3.41795,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1983,8427,2264.7,3.721023,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1984,9049.002,2246.5,4.028045,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GLP,1985,9650,2240.5,4.307075,Derived using data on nominal GDP from WDI_ARC and the spliced real GDP with data from WDI_ARC
GMB,1960,203.0055,6915.208,.0293564,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
GMB,1961,197.2359,8023.249,.024583,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
GMB,1962,208.6459,7893.381,.026433,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
GMB,1963,217.4257,7918.373,.0274584,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
GMB,1964,221.3192,8414.571,.0263019,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
GMB,1965,248.7196,9285.196,.0267867,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
GMB,1966,291.6569,10775.53,.0270666,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
GMB,1967,304.5323,10775.53,.0282615,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
GMB,1968,322.3478,11807.41,.0273005,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
GMB,1969,372.9244,12094.99,.030833,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from WDI
GMB,1970,333.59,12839.29,.025982,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GMB,1971,345.0094,12830.83,.0268891,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GMB,1972,437.524,12861.85,.0340172,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GMB,1973,634.1997,14051.61,.0451336,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GMB,1974,834.3985,14877.67,.0560839,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GMB,1975,1057.247,16721.53,.0632267,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GMB,1976,1196.565,17950.77,.0666582,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
GMB,1977,1302.307,18568.2,.0701364,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
