ISO3,year,gen_govdebt_GDP,source,nGDP,gen_govdebt
ITA,1975,54.74231,Derived using data on general government debt to GDP from AMECO and the spliced GDP,77154.05,42235.91
ITA,1976,54.43488,Derived using data on general government debt to GDP from AMECO and the spliced GDP,96882.66,52737.96
ITA,1977,53.47694,Derived using data on general government debt to GDP from AMECO and the spliced GDP,117705.5,62945.31
ITA,1978,57.51311,Derived using data on general government debt to GDP from AMECO and the spliced GDP,138476.5,79642.15
ITA,1979,56.32982,Derived using data on general government debt to GDP from AMECO and the spliced GDP,169445.2,95448.16
ITA,1980,54.26652,Derived using data on general government debt to GDP from AMECO and the spliced GDP,212780.8,115468.7
ITA,1981,56.52924,Derived using data on general government debt to GDP from AMECO and the spliced GDP,254414,143818.3
ITA,1982,61.03335,Derived using data on general government debt to GDP from AMECO and the spliced GDP,300026.8,183116.4
ITA,1983,67.02595,Derived using data on general government debt to GDP from AMECO and the spliced GDP,350032.8,234612.8
ITA,1984,72.29657,Derived using data on general government debt to GDP from AMECO and the spliced GDP,400147.5,289292.9
ITA,1985,78.03342,Derived using data on general government debt to GDP from AMECO and the spliced GDP,449260.2,350573.1
ITA,1986,81.95098,Derived using data on general government debt to GDP from AMECO and the spliced GDP,497233.9,407488.1
ITA,1987,85.68246,Derived using data on general government debt to GDP from AMECO and the spliced GDP,542712.7,465009.6
ITA,1988,87.23444,Derived using data on general government debt to GDP from AMECO and the spliced GDP,603687.4,526623.3
ITA,1989,89.54238,Derived using data on general government debt to GDP from AMECO and the spliced GDP,663374.1,594001
ITA,1990,91.3757,Derived using data on general government debt to GDP from AMECO and the spliced GDP,733093.6,669869.4
ITA,1991,94.5379,Derived using data on general government debt to GDP from AMECO and the spliced GDP,800656.7,756924
ITA,1992,101.0719,Derived using data on general government debt to GDP from AMECO and the spliced GDP,841483,850502.4
ITA,1993,110.7187,Derived using data on general government debt to GDP from AMECO and the spliced GDP,866679.4,959575.9
ITA,1994,116.6175,Derived using data on general government debt to GDP from AMECO and the spliced GDP,917843.3,1070366
ITA,1995,119.0877,Derived using data on general government debt to GDP from AMECO and the spliced GDP,991558.4,1180824
ITA,1996,118.8964,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1047001,1244846
ITA,1997,116.4905,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1094852,1275399
ITA,1998,113.8868,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1139138,1297328
ITA,1999,113.0585,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1174795,1328206
ITA,2000,108.7428,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1245697,1354605
ITA,2001,108.513,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1307680,1419003
ITA,2002,105.9475,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1354230,1434773
ITA,2003,105.1135,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1399200,1470748
ITA,2004,104.7421,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1454016,1522966
ITA,2005,106.1768,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1501260,1593989
ITA,2006,106.2574,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1563485,1661319
ITA,2007,103.464,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1622539,1678743
ITA,2008,105.8029,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1643914,1739308
ITA,2009,116.1411,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1584003,1839678
ITA,2010,118.7576,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1617061,1920383
ITA,2011,119.1289,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1659065,1976426
ITA,2012,125.9006,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1633748,2056898
ITA,2013,131.8538,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1621976,2138637
ITA,2014,134.797,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1637862,2207788
ITA,2015,134.7899,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1662989,2241540
ITA,2016,134.2413,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1706567,2290917
ITA,2017,133.7424,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1747671,2337378
ITA,2018,134.1997,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1778395,2386601
ITA,2019,133.8995,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1804505,2416223
ITA,2020,154.38,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1668855,2576378
ITA,2021,145.8192,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1838939,2681527
ITA,2022,138.356,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1995937,2761498
ITA,2023,133.9464,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2128815,2851471
ITA,2024,134.8831,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2183692,2945432
ITA,2025,136.3592,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2258176,3079231
ITA,2026,137.9044,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2334502,3219382
ITA,2027,137.1971,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2397995,3289980
ITA,2028,137.8076,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2462578,3393619
ITA,2029,138.1318,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2529595,3494174
JAM,1963,21.59182,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,706.8171,152.6147
JAM,1964,21.76671,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,808.1509,175.9078
JAM,1965,23.31378,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,877.2721,204.5253
JAM,1966,25.65458,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,915.0001,234.7394
JAM,1967,27.53798,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,985.594,271.4127
JAM,1968,30.63213,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1094.015,335.1201
JAM,1969,29.65008,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1199.837,355.7526
JAM,1970,19.04923,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1446.322,275.5133
JAM,1971,21.0268,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1582,332.644
JAM,1972,20.95954,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1774.48,371.9227
JAM,1973,28.17026,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2139.843,602.7993
JAM,1974,32.66351,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2677.842,874.6773
JAM,1975,40.86975,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3225.143,1318.108
JAM,1976,63.3091,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3344.078,2117.106
JAM,1977,64.60057,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3663.926,2366.917
JAM,1978,77.94579,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,4635.375,3613.08
JAM,1979,112.0891,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,5324.555,5968.247
JAM,1980,118.0891,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,5919.604,6990.406
JAM,1981,135.3356,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,6581.623,8907.28
JAM,1982,141.2145,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,7276.507,10275.49
JAM,1983,171.9946,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,8672.85,14916.84
JAM,1984,213.5101,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,11606.17,24780.36
JAM,1985,243.8732,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,14478.6,35309.43
JAM,1986,228.1468,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,17236.44,39324.38
JAM,1987,212.3666,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,20636.95,43825.99
JAM,1988,178.5327,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,24131.96,43083.44
JAM,1989,151.7077,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,29003.4,44000.4
JAM,1990,122.8379,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,37910.28,46568.2
JAM,1991,166.9913,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,57149.79,95435.16
JAM,1992,95.7451,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,96953.36,92828.09
JAM,1993,101.287,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,135722,137468.8
JAM,1994,86.23845,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,180403,155576.8
JAM,1995,81.27702,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,231148,187870.2
JAM,1996,66.98782,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,274458,183853.4
JAM,1997,70.96857,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,297399,211059.8
JAM,1998,72.11198,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,321172,231603.5
JAM,1999,82.748,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,346982,287120.7
JAM,2000,91.809,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,387089.3,355382.8
JAM,2001,108.005,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,422922.8,456777.8
JAM,2002,118.408,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,470554.7,557174.4
JAM,2003,123.201,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,544510.3,670842.1
JAM,2004,119.935,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,622660.8,746788.3
JAM,2005,124.663,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,700275.6,872984.6
JAM,2006,117.119,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,784336.5,918607.1
JAM,2007,114.476,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,885631.8,1013836
JAM,2008,127.022,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,997444.3,1266974
JAM,2009,141.929,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1065317,1511994
JAM,2010,141.4,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1152781,1630032
JAM,2011,139.465,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1240702,1730345
JAM,2012,143.895,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1314127,1890962
JAM,2013,138.736,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1432096,1986833
JAM,2014,137.892,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1541904,2126162
