ISO3,year,gen_govdef_GDP,source,nGDP,gen_govdef
PRY,1979,4.132433,Derived using data on general government deficit to GDP from IMF_FPP and the spliced GDP,492479.4,20351.38
PRY,1980,3.404,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,641127.8,21823.99
PRY,1981,.15,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,810693.1,1216.04
PRY,1982,1.522,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,843124.8,12832.36
PRY,1983,.269,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,935868,2517.485
PRY,1984,-.421,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1224517,-5155.215
PRY,1985,.849,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1594518,13537.45
PRY,1986,3.076,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2097745,64526.64
PRY,1987,2.678,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2852514,76390.32
PRY,1988,3.009,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3796857,114247.4
PRY,1989,5.481,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,5271703,288942
PRY,1990,7.561,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,7406322,559992
PRY,1991,3.408,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,9472652,322828
PRY,1992,3.099,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.11e+07,342836
PRY,1993,4.267,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.37e+07,585335.5
PRY,1994,4.587,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.71e+07,784991.4
PRY,1995,2.78,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.05e+07,569744.1
PRY,1996,2.432,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.33e+07,566766.8
PRY,1997,3.005,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.50e+07,751568.3
PRY,1998,4.279,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.79e+07,1195380
PRY,1999,2.671,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.95e+07,787312.1
PRY,2000,-.547,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.20e+07,-175148.4
PRY,2001,.074,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.43e+07,25350.49
PRY,2002,-1.893,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,4.68e+07,-885942.3
PRY,2003,.062,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,5.48e+07,33966.64
PRY,2004,.766,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,6.21e+07,475919.2
PRY,2005,.713,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,6.98e+07,498026.1
PRY,2006,1.425,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,7.77e+07,1106656
PRY,2007,1.142,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,8.99e+07,1026270
PRY,2008,1.791,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.07e+08,1923598
PRY,2009,-.826,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.11e+08,-917115.5
PRY,2010,.068,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.29e+08,87783.16
PRY,2011,.977,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.41e+08,1382323
PRY,2012,-1.581,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.47e+08,-2327635
PRY,2013,-1.322,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.66e+08,-2199158
PRY,2014,-.271,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.80e+08,-488271.7
PRY,2015,-.437,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.88e+08,-823645.9
PRY,2016,-.374,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.05e+08,-765380.9
PRY,2017,-.439,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.19e+08,-961946.8
PRY,2018,-1.014,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.31e+08,-2338046
PRY,2019,-2.497,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.37e+08,-5909937
PRY,2020,-5.719,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.40e+08,-1.37e+07
PRY,2021,-3.392,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.71e+08,-9179901
PRY,2022,-2.638,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.93e+08,-7727936
PRY,2023,-3.808392,Derived using data on general government deficit to GDP from IMF_GFS and the spliced GDP,3.13e+08,-1.19e+07
PRY,2024,-2.334,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,3.35e+08,-7815280
PRY,2025,-1.759,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,3.60e+08,-6331667
PRY,2026,-1.483,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,3.87e+08,-5738547
PRY,2027,-1.595,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,4.16e+08,-6634833
PRY,2028,-1.562,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,4.47e+08,-6984878
PRY,2029,-1.554,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,4.81e+08,-7470287
PSE,2009,-7.675,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,8085.7,-620.5775
PSE,2010,-2.192,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,9681.5,-212.2185
PSE,2011,-6.258,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,11186.1,-700.0261
PSE,2012,-6.266,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,12208.4,-764.9783
PSE,2013,2.073822,Derived using data on general government deficit to GDP from AMF and the spliced GDP,13515.5,280.2874
PSE,2014,2.96511,Derived using data on general government deficit to GDP from AMF and the spliced GDP,13989.7,414.81
PSE,2015,.4779422,Derived using data on general government deficit to GDP from AMF and the spliced GDP,13972.4,66.78
PSE,2016,2.200527,Derived using data on general government deficit to GDP from AMF and the spliced GDP,15405.4,339
PSE,2017,.1209077,Derived using data on general government deficit to GDP from AMF and the spliced GDP,16128,19.5
PSE,2018,.9129671,Derived using data on general government deficit to GDP from AMF and the spliced GDP,16276.6,148.6
PSE,2019,-1.265941,Derived using data on general government deficit to GDP from AMF and the spliced GDP,17133.5,-216.9
PSE,2020,-3.222739,Derived using data on general government deficit to GDP from AMF and the spliced GDP,15531.7,-500.5461
PSE,2021,1.90128,Derived using data on general government deficit to GDP from AMF and the spliced GDP,18109,344.3027
PSE,2022,-.922,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,19165.5,-176.7059
PSE,2023,-.977,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,17396.28,-169.9617
QAT,1990,3.226,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,26792,864.3099
QAT,1991,-2.569,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,25056,-643.6887
QAT,1992,-2.736,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,27832,-761.4835
QAT,1993,-9.528,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,26050,-2482.044
QAT,1994,-11.8,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,26843,-3167.474
QAT,1995,-5.779,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,29622,-1711.855
QAT,1996,-8.728,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,32976,-2878.145
QAT,1997,-9.404,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,41124,-3867.301
QAT,1998,-7.001,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,37330,-2613.473
QAT,1999,-4.353,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,45111,-1963.682
QAT,2000,4.622,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,64646,2987.938
QAT,2001,4.481,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,63840,2860.67
QAT,2002,7.891,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,70484,5561.892
QAT,2003,6.711,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,85663,5748.844
QAT,2004,17.691,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,115512.4,20435.29
QAT,2005,9.803,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,162091,15889.78
QAT,2006,8.395,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,221610.3,18604.19
QAT,2007,10.343,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,290151.6,30010.38
QAT,2008,9.489,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,419582.8,39814.21
QAT,2009,14.129,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,355986.5,50297.33
QAT,2010,4.6,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,455445.4,20950.49
QAT,2011,5.236,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,610702,31976.36
QAT,2012,8.554,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,680073.9,58173.52
QAT,2013,14.56089,Derived using data on general government deficit to GDP from AMF and the spliced GDP,723368.6,105328.9
QAT,2014,17.88937,Derived using data on general government deficit to GDP from AMF and the spliced GDP,750657.6,134287.9
QAT,2015,-.5970448,Derived using data on general government deficit to GDP from AMF and the spliced GDP,588733.4,-3515.002
QAT,2016,-9.203067,Derived using data on general government deficit to GDP from AMF and the spliced GDP,552305.1,-50829.01
QAT,2017,-6.820077,Derived using data on general government deficit to GDP from AMF and the spliced GDP,586400.8,-39992.99
QAT,2018,2.259721,Derived using data on general government deficit to GDP from AMF and the spliced GDP,667339.3,15080.01
QAT,2019,.2383146,Derived using data on general government deficit to GDP from AMF and the spliced GDP,641991.4,1529.959
QAT,2020,-8.639345,Derived using data on general government deficit to GDP from AMF and the spliced GDP,525657.4,-45413.36
QAT,2021,.243,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,654224.5,1589.766
QAT,2022,10.379,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,857981.9,89049.95
QAT,2023,5.552324,Derived using data on general government deficit to GDP from IMF_FPP and the spliced GDP,775330.3,43048.85
QAT,2024,1.981,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,781945.5,15490.34
QAT,2025,2.123,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,798933.7,16961.36
QAT,2026,3.968,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,855153,33932.47
QAT,2027,3.557,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,925988.2,32937.4
QAT,2028,3.323,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,966930.9,32131.11
QAT,2029,3.492,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,995350.6,34757.64
ROU,1980,-1.168933,Derived using data on general government deficit to GDP from IMF_GFS and the spliced GDP,65.09,-.7608582
