ISO3,year,inv,source,USDfx,inv_USD
COG,1992,251455.9,Derived using data on investment from UN and the spliced USD exchange rate,264.6918,949.9951
COG,1993,306435.9,Derived using data on investment from UN and the spliced USD exchange rate,283.1626,1082.191
COG,1994,719927.8,Derived using data on investment from UN and the spliced USD exchange rate,555.2047,1296.689
COG,1995,575771.9,Derived using data on investment from UN and the spliced USD exchange rate,499.1484,1153.508
COG,1996,568946.5,Derived using data on investment from UN and the spliced USD exchange rate,511.5524,1112.196
COG,1997,422006.1,Derived using data on investment from UN and the spliced USD exchange rate,583.6694,723.0226
COG,1998,489092.5,Derived using data on investment from UN and the spliced USD exchange rate,589.9518,829.0381
COG,1999,566863.8,Derived using data on investment from UN and the spliced USD exchange rate,615.6738,920.7211
COG,2000,798585.6,Derived using data on investment from UN and the spliced USD exchange rate,711.8317,1121.874
COG,2001,671295.6,Derived using data on investment from UN and the spliced USD exchange rate,732.8998,915.9446
COG,2002,662215.6,Derived using data on investment from UN and the spliced USD exchange rate,696.3815,950.938
COG,2003,693422.7,Derived using data on investment from UN and the spliced USD exchange rate,581.0611,1193.373
COG,2004,717574.6,Derived using data on investment from UN and the spliced USD exchange rate,528.1226,1358.727
COG,2005,909456,Derived using data on investment from UN and the spliced USD exchange rate,527.7897,1723.141
COG,2006,1192764,Derived using data on investment from UN and the spliced USD exchange rate,522.8607,2281.227
COG,2007,2566513,Derived using data on investment from UN and the spliced USD exchange rate,479.2627,5355.128
COG,2008,2185962,Derived using data on investment from UN and the spliced USD exchange rate,448.2152,4877.037
COG,2009,2482809,Derived using data on investment from UN and the spliced USD exchange rate,472.0243,5259.918
COG,2010,3070075,Derived using data on investment from UN and the spliced USD exchange rate,495.3098,6198.292
COG,2011,2718040,Derived using data on investment from UN and the spliced USD exchange rate,471.7644,5761.435
COG,2012,3958074,Derived using data on investment from UN and the spliced USD exchange rate,510.5143,7753.11
COG,2013,4174538,Derived using data on investment from UN and the spliced USD exchange rate,494.0467,8449.684
COG,2014,4675584,Derived using data on investment from UN and the spliced USD exchange rate,494.414,9456.82
COG,2015,5644726,Derived using data on investment from UN and the spliced USD exchange rate,591.4495,9543.885
COG,2016,4616643,Derived using data on investment from UN and the spliced USD exchange rate,593.014,7785.048
COG,2017,3153762,Derived using data on investment from UN and the spliced USD exchange rate,582.0293,5418.563
COG,2018,2423019,Derived using data on investment from UN and the spliced USD exchange rate,555.7007,4360.295
COG,2019,2120976,Derived using data on investment from UN and the spliced USD exchange rate,585.9586,3619.669
COG,2020,1566572,Derived using data on investment from UN and the spliced USD exchange rate,575.586,2721.699
COG,2021,1644026,Derived using data on investment from UN and the spliced USD exchange rate,554.5307,2964.716
COG,2022,2294596,Derived using data on investment from UN and the spliced USD exchange rate,623.7597,3678.654
COG,2023,2351388,Derived using data on investment from UN and the spliced USD exchange rate,606.5698,3876.533
COG,2024,2568001,Derived using data on investment from WDI and the spliced USD exchange rate,606.3453,4235.212
COG,2025,2691219,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,609.9738,4412.023
COG,2026,2777343,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,610.9631,4545.844
COG,2027,2812775,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,612.1789,4594.694
COG,2028,2909364,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,612.6964,4748.46
COG,2029,3016125,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,612.6962,4922.709
COK,1970,2.604353,Derived using data on investment from UN and the spliced USD exchange rate,.892857,2.916876
COK,1971,2.754021,Derived using data on investment from UN and the spliced USD exchange rate,.8806072,3.127411
COK,1972,2.519819,Derived using data on investment from UN and the spliced USD exchange rate,.8366801,3.011688
COK,1973,2.187881,Derived using data on investment from UN and the spliced USD exchange rate,.7368121,2.969388
COK,1974,2.772262,Derived using data on investment from UN and the spliced USD exchange rate,.7154026,3.875108
COK,1975,4.158237,Derived using data on investment from UN and the spliced USD exchange rate,.8323072,4.996036
COK,1976,5.365244,Derived using data on investment from UN and the spliced USD exchange rate,1.004889,5.339142
COK,1977,6.704852,Derived using data on investment from UN and the spliced USD exchange rate,1.030312,6.507596
COK,1978,6.667536,Derived using data on investment from UN and the spliced USD exchange rate,.964425,6.913483
COK,1979,6.890986,Derived using data on investment from UN and the spliced USD exchange rate,.9785025,7.042379
COK,1980,7.104292,Derived using data on investment from UN and the spliced USD exchange rate,1.02668,6.919675
