ISO3,year,gen_govexp_GDP,source,nGDP,gen_govexp
BGR,1980,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,37.4739,
BGR,1981,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,40.4191,
BGR,1982,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,42.15541,
BGR,1983,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,43.32012,
BGR,1984,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,46.01744,
BGR,1985,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,47.36,
BGR,1986,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,50.01707,
BGR,1987,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,53.07938,
BGR,1988,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,55.7148,
BGR,1989,,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,57.50763,
BGR,1990,42.23504,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,65.95092,27.8544
BGR,1991,31.69568,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,197.2073,62.5062
BGR,1992,31.85278,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,291.8504,92.96246
BGR,1993,33.60241,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,434.3921,145.9662
BGR,1994,32.99304,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,763.7164,251.9732
BGR,1995,31.8,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,1275.677,405.6653
BGR,1996,36.8,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,2187.139,804.8671
BGR,1997,31.8,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,19032.36,6052.29
BGR,1998,33.9,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,26460.04,8969.953
BGR,1999,41.5,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,25042.94,10392.82
BGR,2000,43,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,28124.88,12093.7
BGR,2001,40.6,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,30986.69,12580.59
BGR,2002,39.1,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,34068.71,13320.87
BGR,2003,38.6,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,36637.91,14142.23
BGR,2004,37.8,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,41201.3,15574.09
BGR,2005,36.7,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,47017.24,17255.33
BGR,2006,33.7,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,53608.44,18066.04
BGR,2007,37.7,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,63494.49,23937.42
BGR,2008,37.1,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,72847.05,27026.25
BGR,2009,39.3,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,73181.47,28760.32
BGR,2010,36.1,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,74887.6,27034.42
BGR,2011,33.7,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,81126.31,27339.57
BGR,2012,34.3,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,82642.83,28346.49
BGR,2013,37.8,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,82253.42,31091.79
BGR,2014,43.2,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,84147.69,36351.8
BGR,2015,40.4,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,89571.38,36186.84
BGR,2016,34.8,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,95349.44,33181.61
BGR,2017,34.8,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,102683,35733.67
BGR,2018,37.1,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,109781.7,40728.99
BGR,2019,36.5,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,119906.5,43765.87
BGR,2020,41.4,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,121088.4,50130.61
BGR,2021,41.5,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,139602,57934.82
BGR,2022,41.3,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,168360,69532.7
BGR,2023,38.9,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,185232.5,72055.45
BGR,2024,39.2,Derived using data on general government expenditure to GDP from EUS and the spliced GDP,204220.9,80054.61
BGR,2025,40.48885,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,219661.6,88938.46
BGR,2026,39.64445,Derived using data on general government expenditure to GDP from OECD_EO and the spliced GDP,234671.5,93034.21
BGR,2027,42.4056,Derived using data on general government expenditure to GDP from AMECO and the spliced GDP,245557.8,104130.2
BGR,2028,39.144,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,257329.1,100728.9
BGR,2029,39.048,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,270110.1,105472.6
BHR,1990,32.363,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1845.833,597.3669
BHR,1991,28.536,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1954.282,557.6738
BHR,1992,29.399,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2042.511,600.4778
BHR,1993,26.695,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2235.881,596.8685
BHR,1994,26.136,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2410.2,629.9299
BHR,1995,25.07,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2551.9,639.7613
BHR,1996,22.678,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2654.2,601.9194
BHR,1997,30.988,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2750.6,852.356
BHR,1998,25.697,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2631.2,676.1395
BHR,1999,27.069,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2851,771.7372
BHR,2000,22.154,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3407.653,754.9315
BHR,2001,26.54,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3375.054,895.7394
BHR,2002,30.58,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3607.159,1103.069
BHR,2003,28.09,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4164.133,1169.705
BHR,2004,24.993,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4944.463,1235.77
BHR,2005,23.907,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6004.241,1435.434
BHR,2006,23.132,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6957.789,1609.476
BHR,2007,22.399,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8170.485,1830.107
BHR,2008,22.683,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,9667.289,2192.831
BHR,2009,24.593,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8624.771,2121.09
BHR,2010,31.073,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,9668.19,3004.197
BHR,2011,30.167,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,10820,3264.069
BHR,2012,31.113,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,11561.7,3597.192
BHR,2013,31.951,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,12234.9,3909.173
BHR,2014,27.285,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,12553.8,3425.304
BHR,2015,34.847,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,11675,4068.387
BHR,2016,33.277,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,12120.4,4033.306
BHR,2017,30.683,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,13338.1,4092.529
BHR,2018,32.069,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,14213.5,4558.127
BHR,2019,31.232,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,14533.8,4539.196
BHR,2020,34.588,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,12992,4493.673
BHR,2021,30.629,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,14745.9,4516.522
BHR,2022,27.399,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,16683.7,4571.167
BHR,2023,29.84149,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,16793.08,5011.306
BHR,2024,28.33552,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,17126.66,4852.928
BHR,2025,26.52655,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,17744.01,4706.874
BHR,2026,25.78056,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,18517.6,4773.941
BHR,2027,25.50456,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,19343.59,4933.499
BHR,2028,25.69056,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,20237.22,5199.056
BHR,2029,25.51456,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,21218.5,5413.809
BHS,1990,11.396,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4767.542,543.309
BHS,1991,11.89,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4685.397,557.0938
BHS,1992,11.796,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4682.385,552.3341
BHS,1993,11.512,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4656.325,536.0361
BHS,1994,11.749,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4907.553,576.5884
BHS,1995,11.532,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5164.608,595.5826
BHS,1996,11.51,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5862.514,674.7754
BHS,1997,12.872,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6332.4,815.1065
