ISO3,year,govexp_GDP,nGDP,govexp,source
SUR,2017,27.199,26893.28,7314.702,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2018,26.152,29821.68,7798.965,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2019,40.502,31732.34,12852.23,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2020,30.204,38719.47,11694.83,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2021,32.051,60703.57,19456.1,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2022,29.53702,89471.63,26427.25,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2023,26.72704,138223.3,36943.01,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2024,26.648,158613.8,42267.4,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2025,25.339,182486.9,46240.35,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2026,25.333,204187.2,51726.75,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2027,25.358,225599.4,57207.48,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2028,25.218,243664.5,61447.33,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SUR,2029,25.063,263257.2,65980.14,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SVK,1995,47.8,20027.72,9573.249,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SVK,1996,52.8,22248.06,11746.97,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SVK,1997,48.6,24578.45,11945.13,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SVK,1998,46.2,26795.73,12379.63,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SVK,1999,48.4,28614.14,13849.24,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SVK,2000,53.2,31632.02,16828.23,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
SVK,2001,46.2,34307.33,15849.99,Derived using data on general government expenditure to GDP and central government and the spliced GDP.
