ISO3,year,nGDP,source,USDfx,nGDP_USD
KOR,1911,360.3055,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.022756,178.126
KOR,1912,421.0987,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.022756,208.1806
KOR,1913,465.1752,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.025316,229.6802
KOR,1914,430.1391,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.030457,211.8435
KOR,1915,384.8315,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.046036,188.0864
KOR,1916,403.0654,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2,201.5327
KOR,1917,538.201,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,1.980198,271.7915
KOR,1918,819.5065,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,1.946472,421.0215
KOR,1919,1116.988,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,1.975309,565.4749
KOR,1920,1109.007,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.015113,550.3448
KOR,1921,911.9843,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.083333,437.7525
KOR,1922,1008.869,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.088773,482.9959
KOR,1923,1090.164,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.046036,532.8174
KOR,1924,1168.448,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.380952,490.7482
KOR,1925,1227.348,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.453988,500.1441
KOR,1926,1196.963,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.133333,561.0765
KOR,1927,1191.628,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.110818,564.5339
KOR,1928,1109.724,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.150538,516.0214
KOR,1929,1087.279,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.168022,501.5076
KOR,1930,957.2021,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.025645,472.542
KOR,1931,928.8875,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,2.046203,453.9566
KOR,1932,976.9289,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.556188,274.7124
KOR,1933,999.8763,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.964007,252.2388
KOR,1934,1127.508,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.388567,332.7388
KOR,1935,1303.483,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.500175,372.4051
KOR,1936,1322.105,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.454112,382.7625
KOR,1937,1652.243,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.470656,476.0607
KOR,1938,1705.805,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,3.509264,486.0862
KOR,1939,1726.341,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,,
KOR,1940,2188.533,Derived using data on nominal GDP from CS1 and the spliced USD exchange rate,,
KOR,1941,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1942,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1943,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1944,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1945,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1946,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1947,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1948,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1949,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,,
KOR,1950,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,2.5,
KOR,1951,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,6,
KOR,1952,,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,6,
KOR,1953,50519.71,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,18,2806.651
KOR,1954,69917.59,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,18,3884.31
KOR,1955,120543.9,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,50,2410.878
KOR,1956,159979.1,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,50,3199.582
KOR,1957,208580.4,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,50,4171.607
KOR,1958,216680.6,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,50,4333.612
KOR,1959,230216.5,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,50,4604.329
KOR,1960,259100.1,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,63.125,4104.556
KOR,1961,312857.2,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,124.7917,2507.036
KOR,1962,379400.3,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,130,2918.463
KOR,1963,537716.1,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,130,4136.278
KOR,1964,767034.1,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,255.77,2998.921
KOR,1965,862135.6,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,266.5785,3234.078
KOR,1966,1105484,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,271.1312,4077.303
KOR,1967,1362189,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,270.5304,5035.251
KOR,1968,1755505,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,276.6553,6345.46
KOR,1969,2294476,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,288.3306,7957.795
KOR,1970,2900021,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,310.5846,9337.298
KOR,1971,3565141,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,347.6843,10253.96
KOR,1972,4425420,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,392.9182,11262.96
KOR,1973,5731705,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,398.3319,14389.27
KOR,1974,8197335,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,404.534,20263.65
KOR,1975,1.09e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,484,22589.9
KOR,1976,1.50e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,484,31008.3
KOR,1977,1.93e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,484,39868.28
KOR,1978,2.61e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,484,53894.09
KOR,1979,3.36e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,484,69422.66
KOR,1980,4.12e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,607.4438,67815.61
KOR,1981,5.15e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,680.5674,75681.76
KOR,1982,5.94e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,731.9442,81160.57
KOR,1983,7.06e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,776.0494,90970.72
KOR,1984,8.15e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,807.9294,100872.3
KOR,1985,9.14e+07,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,872.4466,104749.9
KOR,1986,1.07e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,884.5968,120726.5
KOR,1987,1.26e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,826.1588,152753.2
KOR,1988,1.51e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,734.5231,206111.6
KOR,1989,1.72e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,674.1287,255045.4
KOR,1990,2.08e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,710.644,292654.1
KOR,1991,2.51e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,736.733,341301.6
KOR,1992,2.88e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,784.6608,366788.3
KOR,1993,3.27e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,805.7516,405630
KOR,1994,3.86e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,806.9319,478687.8
KOR,1995,4.53e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,772.6852,586460.1
KOR,1996,5.09e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,804.9968,632304.4
KOR,1997,5.62e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,954.2375,588999.6
KOR,1998,5.57e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1399.146,398158.5
KOR,1999,6.13e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1188.757,515938.3
KOR,2000,6.76e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1130.148,597914.8
KOR,2001,7.33e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1289.62,568169.8
KOR,2002,8.13e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1245.96,652689.6
KOR,2003,8.68e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1191.018,728881.4
KOR,2004,9.43e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1144.742,823666.2
KOR,2005,9.95e+08,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1024.017,971835.2
KOR,2006,1.05e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,955.009,1094925
KOR,2007,1.13e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,929.0962,1221124
KOR,2008,1.20e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1101.956,1091671
KOR,2009,1.26e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1275.99,983789.5
KOR,2010,1.38e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1156.677,1192607
KOR,2011,1.45e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1108.134,1307221
KOR,2012,1.50e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1127.09,1335008
KOR,2013,1.57e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1095.114,1434498
KOR,2014,1.64e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1053.047,1555946
KOR,2015,1.74e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1132.721,1536810
KOR,2016,1.83e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1160.496,1579519
KOR,2017,1.93e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1130.818,1710473
KOR,2018,2.01e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1100.726,1823318
KOR,2019,2.04e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1166.277,1749665
KOR,2020,2.06e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1179.357,1745414
KOR,2021,2.22e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1145.505,1939679
KOR,2022,2.32e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1292.982,1797226
KOR,2023,2.40e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1306.851,1837386
KOR,2024,2.56e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1363.528,1880032
KOR,2025,2.68e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1406.4,1902596
KOR,2026,2.79e+09,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1406.4,1983157
KOR,2027,2.91e+09,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,1352.741,2148634
KOR,2028,3.02e+09,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,1353.054,2232940
KOR,2029,3.13e+09,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,1353.365,2315541
KWT,1962,429.5121,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,1202.633
KWT,1963,419.5936,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,1174.861
KWT,1964,470.4053,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,1317.134
KWT,1965,527.3703,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,1476.636
KWT,1966,591.2335,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,1655.453
KWT,1967,615.9291,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,1724.601
KWT,1968,730.3251,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,2044.909
KWT,1969,877.124,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.357143,2455.946
KWT,1970,1026,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.357143,2872.799
KWT,1971,1382,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.356098,3880.954
