ISO3,year,govdef_GDP,nGDP,govdef,source
PER,2029,-.388,1390791,-5396.27,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1954,-.7888899,9655.19,-76.16882,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1955,-1.30209,10291.45,-134.0039,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1956,-.7692299,11246.25,-86.50948,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1957,-.5614004,12274.25,-68.90771,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1958,-.2083292,12970.39,-27.02112,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1959,-.1450405,14147.37,-20.51942,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1960,-1.05717,15144.51,-160.1032,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1961,-.2941198,16505.8,-48.54682,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1962,-.4327002,18469.99,-79.91968,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1963,-.6833801,21526.97,-147.111,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1964,-.9906998,23279.23,-230.6273,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1965,-1.53191,25477.45,-390.2917,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1966,-.7413092,28037.17,-207.8421,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1967,-1.34825,30127.01,-406.1875,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1968,-2.33331,33667.72,-785.5724,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1969,-2.6714,37330.02,-997.2343,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1970,-.3065996,44631.66,-136.8405,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1971,-.9580994,53866.04,-516.0901,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1972,3.3868,60526.23,2049.902,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1973,2.4896,77105.74,1919.625,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1974,5.941957,105944.4,6295.168,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1975,.1325359,122310.1,162.1048,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1976,-.5489311,144200,-791.559,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1977,-.4160204,164958,-686.2588,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1978,.0514011,189758.3,97.53793,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1979,1.535092,230314.5,3535.541,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1980,.5554276,276781.9,1537.323,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1981,-1.08976,319931,-3486.479,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1982,-.882143,360439.3,-3179.591,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1983,.0978193,419607.1,410.4568,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1984,.6367302,596647.9,3799.038,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1985,.7102003,650540.3,4620.139,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1986,-.54846,692852.4,-3800.019,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1987,-1.05754,777283.1,-8220.079,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1988,-2.71046,910280.1,-24672.78,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1989,-1.638,1054529,-17273.18,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1990,-1.522,1227882,-18688.36,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1991,-.262,1422958,-3728.149,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1992,-.434,1541524,-6690.214,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1993,.629,1682421,10582.43,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1994,-.445,1932662,-8600.348,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1995,-.016,2176584,-348.2534,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1996,.537,2481304,13324.6,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1997,.367,2773375,10178.29,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1998,-1.309,3046222,-39875.05,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,1999,-2.288,3347587,-76592.8,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2000,-3.274,3697556,-121058,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2001,-3.494,4024399,-140612.5,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2002,-3.707,4350560,-161275.3,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2003,-3.491,4717809,-164698.7,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2004,-2.807,5323904,-149442,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2005,-1.625,5917283,-96155.84,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2006,-.046,6550417,-3013.192,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2007,-.285,7198245,-20515,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2008,.016,8050201,1288.032,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2009,-2.569,8390421,-215549.9,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2010,-2.254,9399451,-211863.6,Derived using data on general government deficit to GDP and central government and the spliced GDP.
PHL,2011,-.377,1.01e+07,-38245.37,Derived using data on general government deficit to GDP and central government and the spliced GDP.
