ISO3,year,govtax_GDP,nGDP,govtax,source
SWE,1865,3.305554,1043.776,34.50257,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1866,2.99449,1043.304,31.24164,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1867,2.805911,1088.546,30.54363,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1868,3.000978,1050.93,31.53817,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1869,2.941144,1100.007,32.3528,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1870,3.132809,1173.612,36.76702,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1871,3.281223,1234.064,40.49239,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1872,3.050156,1399.952,42.70073,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1873,2.839403,1589.843,45.14205,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1874,3.250674,1717.439,55.82835,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1875,2.905788,1649.7,47.9368,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1876,2.876498,1742.124,50.11214,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1877,2.82235,1707.101,48.18037,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1878,2.884438,1548.587,44.66803,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1879,3.085479,1527.822,47.14064,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1880,3.307216,1569.302,51.90019,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1881,3.442054,1655.868,56.99588,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1882,3.304243,1625.163,53.69933,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1883,3.243174,1689.065,54.77933,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1884,3.305267,1653.125,54.64019,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1885,3.457432,1636.404,56.57756,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1886,3.430143,1550.737,53.19249,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1887,3.394799,1485.068,50.41507,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1888,4.041814,1547.856,62.56145,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1889,4.023102,1654.81,66.5747,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1890,4.078746,1717.063,70.03466,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1891,3.573364,1822.784,65.1347,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1892,3.593596,1840.718,66.14797,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1893,3.699663,1829.684,67.69213,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1894,4.038557,1823.562,73.64558,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1895,3.98081,1936.871,77.10317,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1896,3.901196,2014.349,78.58372,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1897,3.791506,2177.145,82.54657,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1898,3.767408,2354.489,88.7032,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1899,3.885784,2544.457,98.87209,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1900,3.786821,2615.658,99.05027,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1901,3.540203,2596.107,91.90748,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1902,3.779373,2605.877,98.48584,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1903,4.078249,2829.838,115.4078,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1904,4.101996,2838.707,116.4436,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1905,4.079654,2898.602,118.2529,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1906,3.522718,3260.815,114.8693,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1907,3.71238,3626.66,134.6354,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1908,3.717924,3588.817,133.4295,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1909,3.488945,3565.521,124.3991,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1910,3.61367,3799.292,137.2939,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1911,3.737595,3900.917,145.8005,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1912,3.613903,4179.717,151.0509,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1913,3.46576,4483.714,155.3948,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1914,3.32166,4609.478,153.1112,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1915,2.811762,5395.39,151.7055,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1916,2.687834,6805.624,182.9239,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
SWE,1917,2.322436,8208.86,190.6455,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
