ISO3,year,cgovdef_GDP,source,nGDP,cgovdef
SWE,1940,.8361893,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,16654.23,139.2609
SWE,1941,13.0494,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,18201.93,2375.242
SWE,1942,9.234838,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,19737.64,1822.739
SWE,1943,11.16228,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,21188.75,2365.147
SWE,1944,8.060065,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,22117.94,1782.72
SWE,1945,7.477393,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,22918.23,1713.686
SWE,1946,2.591044,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,25892.84,670.8949
SWE,1947,-5.871536,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,29327.6,-1721.981
SWE,1948,-1.150764,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,32070.58,-369.0568
SWE,1949,1.107119,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,33520.04,371.1066
SWE,1950,1.568012,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,36697.78,575.4257
SWE,1951,-.6523557,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,45204.57,-294.8946
SWE,1952,2.373793,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,49155.61,1166.853
SWE,1953,2.401998,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,50843.84,1221.268
SWE,1954,1.28637,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,53860.93,692.8508
SWE,1955,.4196787,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,57902.36,243.0039
SWE,1956,-.7294629,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,62911.09,-458.9131
SWE,1957,.5542404,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,67208.61,372.4973
SWE,1958,1.894679,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,70990.72,1345.046
SWE,1959,3.443493,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,75654.07,2605.143
SWE,1960,1.983546,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,82332.75,1633.108
SWE,1961,-1.026431,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,89566.14,-919.3349
SWE,1962,.32243,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,97134.96,313.1922
SWE,1963,-.0157619,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,105136,-16.57144
SWE,1964,-.1447797,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,117247.3,-169.7504
SWE,1965,.9060112,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,129023.3,1168.965
SWE,1966,-.7797025,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,140346,-1094.281
SWE,1967,.3781308,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,152337.5,576.035
SWE,1968,1.738075,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,161656.1,2809.703
SWE,1969,1.894333,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,175556.1,3325.617
SWE,1970,1.442955,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,196590.6,2836.715
SWE,1971,1.048234,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,212557.9,2228.104
SWE,1972,1.032885,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,232584,2402.327
SWE,1973,4.188833,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,258821.5,10841.6
SWE,1974,3.018484,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,292361.8,8824.894
SWE,1975,1.451485,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,343337.2,4983.489
SWE,1976,3.390674,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,388325.3,13166.84
SWE,1977,2.793515,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,422362.9,11798.77
SWE,1978,6.693294,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,470799,31511.96
SWE,1979,8.217677,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,527710.3,43365.52
SWE,1980,8.169424,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,599561.5,48980.72
SWE,1981,9.357277,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,655093.1,61298.88
SWE,1982,8.230887,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,716896.1,59006.91
SWE,1983,16.14953,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,803238.3,129719.2
SWE,1984,9.370914,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,901140.8,84445.13
SWE,1985,8.480169,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,979569.3,83069.13
SWE,1986,.4895113,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,1069535,5235.495
SWE,1987,2.709002,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,1157591,31359.17
SWE,1988,.4327034,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,1265229,5474.687
SWE,1989,-2.102613,Derived using data on central government deficit to GDP from CS1 and the spliced GDP,1401745,-29473.28
SWE,1990,.0738859,Derived using data on central government deficit to GDP from IMF_GFS and the spliced GDP,1546125,1142.368
SWE,1991,-2.459337,Derived using data on central government deficit to GDP from IMF_GFS and the spliced GDP,1654451,-40688.53
SWE,1992,-4.791079,Derived using data on central government deficit to GDP from IMF_GFS and the spliced GDP,1651886,-79143.17
SWE,1993,-12.33568,Derived using data on central government deficit to GDP from IMF_GFS and the spliced GDP,1653554,-203977.2
SWE,1994,-9.610339,Derived using data on central government deficit to GDP from IMF_GFS and the spliced GDP,1760864,-169225
SWE,1995,-7.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1904280,-140916.7
SWE,1996,-3.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1957808,-66565.48
SWE,1997,-1.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2050163,-32802.61
SWE,1998,-.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2154482,-4308.964
SWE,1999,2.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2263566,61116.28
SWE,2000,3.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2408824,81900.02
SWE,2001,6.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2507845,165517.8
SWE,2002,-1.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2606300,-46913.4
SWE,2003,-1.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2706996,-48725.93
SWE,2004,-.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2820483,-19743.38
SWE,2005,.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2920827,20445.79
SWE,2006,1.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3116685,37400.22
SWE,2007,2.3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3314224,76227.15
SWE,2008,1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3389251,33892.51
SWE,2009,-.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3324498,-26595.98
SWE,2010,-.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3542932,-14171.73
SWE,2011,-.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3698826,-18494.13
SWE,2012,-1.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3728206,-44738.47
SWE,2013,-1.3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3808110,-49505.43
SWE,2014,-1.3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3970862,-51621.2
SWE,2015,.1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,4229970,4229.97
SWE,2016,1.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,4393514,61509.2
SWE,2017,1.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,4583286,77915.87
SWE,2018,1.3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,4796006,62348.07
SWE,2019,1.3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,5038023,65494.3
SWE,2020,-2.9,Derived using data on central government deficit to GDP from EUS and the spliced GDP,5019437,-145563.7
SWE,2021,-.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,5452104,-38164.73
SWE,2022,.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,5853893,23415.57
SWE,2023,-.1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,6209087,-6209.087
SWE,2024,-1.1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,6401565,-70417.22
SWZ,1980,3.562712,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,627.9035,22.3704
SWZ,1981,-3.412559,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,781.2916,-26.66203
SWZ,1982,-2.414924,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,898.5787,-21.69999
SWZ,1983,-1.646344,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,979.2585,-16.12197
SWZ,1984,-.5941947,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,1060.311,-6.300313
SWZ,1985,-1.56112,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,1197.518,-18.69468
SWZ,1986,-2.849351,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,1552.865,-44.24658
SWZ,1987,.2183833,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,1829.11,3.994469
SWZ,1988,2.42886,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,2384.765,57.9226
SWZ,1989,3.625619,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,2843.495,103.0943
SWZ,1990,5.032298,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,3245.542,163.3253
SWZ,1991,4.062132,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,3674.255,149.2531
SWZ,1992,-1.259607,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,4205.721,-52.97554
SWZ,1993,-3.403207,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,4877.093,-165.9775
SWZ,1994,-3.763481,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,5647.821,-212.5546
SWZ,1995,-.1370093,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,6897.454,-9.450156
SWZ,1996,-.6393257,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,7711.672,-49.3027
SWZ,1997,1.513176,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,8879.994,134.3699
