ISO3,year,cgovrev_GDP,source,nGDP,cgovrev
EGY,1984,37.19044,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,34896.71,12978.24
EGY,1985,34.78702,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,40895.59,14226.36
EGY,1986,35.55556,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,45588.25,16209.16
EGY,1987,24.06602,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,58014.32,13961.74
EGY,1988,23.78409,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,68247.74,16232.1
EGY,1989,22.39844,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,80171.47,17957.16
EGY,1990,20.29657,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,97990.88,19888.79
EGY,1991,25.68354,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,123009.7,31593.24
EGY,1992,29.61783,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,152099.7,45048.63
EGY,1993,29.73142,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,169704.3,50455.5
EGY,1994,30.03829,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,191354.8,57479.69
EGY,1995,27.31324,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,223065,60926.26
EGY,1996,26.54446,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,250838.7,66583.8
EGY,1997,25.07698,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,276426.3,69319.37
EGY,1998,23.64753,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,295251.7,69819.73
EGY,1999,23.10533,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,312044.3,72098.86
EGY,2000,22.16966,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,332218.4,73651.68
EGY,2001,21.22637,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,360447.8,76510
EGY,2002,20.38985,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,389318.9,79381.54
EGY,2003,21.15168,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,433412,91673.92
EGY,2004,20.8489,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,490664.3,102298.1
EGY,2005,20.23466,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,545847.3,110450.3
EGY,2006,24.01251,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,617700,148325.3
EGY,2007,23.59205,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,744809,175715.8
EGY,2008,22.08894,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,895515,197809.7
EGY,2009,22.56167,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1042135,235122.9
EGY,2010,19.9748,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1206640,241023.9
EGY,2011,17.35723,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1371078,237981.3
EGY,2012,21.0591,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,1674720,352680.9
EGY,2013,21.89192,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,1860364,407269.2
EGY,2014,24.38728,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,2130000,519449
EGY,2015,22.02946,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,2443856,538368.2
EGY,2016,18.14747,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,2709418,491690.8
EGY,2017,17.44415,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3655900,637740.9
EGY,2018,16.69969,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,4666200,779241
EGY,2019,16.09158,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,5596000,900484.9
ERI,1992,30.57691,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,2191,669.94
ERI,1993,55.29115,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,2527.755,1397.625
ERI,1994,45.6948,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3450.415,1576.66
ERI,1995,45.08831,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3943.373,1778
ERI,1996,38.88256,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,4758.459,1850.211
ERI,1997,42.17765,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,5347.199,2255.323
ERI,1998,36.87085,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,5958.076,2196.793
ERI,1999,35.84677,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,6470.751,2319.555
ERI,2000,,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,6798.819,
ERI,2001,,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,8508.911,
ERI,2002,,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,10180.01,
ERI,2003,,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,12077.21,
ERI,2004,,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,15291.08,
ERI,2005,,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,16880.5,
ERI,2006,,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,14411.27,
ERI,2007,27.0809,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,15682.2,4246.881
ERI,2008,24.28221,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,14186.4,3444.771
ESP,1850,3.51073,Derived using data on central government revenue to GDP from MD and the spliced GDP,40.12747,1.408767
ESP,1851,3.390897,Derived using data on central government revenue to GDP from MD and the spliced GDP,40.12747,1.360681
ESP,1852,3.372372,Derived using data on central government revenue to GDP from MD and the spliced GDP,40.12747,1.353248
ESP,1853,3.479093,Derived using data on central government revenue to GDP from MD and the spliced GDP,47.84429,1.664547
ESP,1854,3.572433,Derived using data on central government revenue to GDP from MD and the spliced GDP,49.38766,1.764341
ESP,1855,3.52809,Derived using data on central government revenue to GDP from MD and the spliced GDP,52.47438,1.851343
ESP,1856,4.491771,Derived using data on central government revenue to GDP from MD and the spliced GDP,52.47438,2.357029
ESP,1857,5.076175,Derived using data on central government revenue to GDP from MD and the spliced GDP,49.38766,2.507004
ESP,1858,4.705464,Derived using data on central government revenue to GDP from MD and the spliced GDP,49.38766,2.323918
ESP,1859,5.039062,Derived using data on central government revenue to GDP from MD and the spliced GDP,52.47438,2.644217
ESP,1860,5.19537,Derived using data on central government revenue to GDP from MD and the spliced GDP,55.56112,2.886606
ESP,1861,5.211374,Derived using data on central government revenue to GDP from MD and the spliced GDP,57.10448,2.975928
ESP,1862,4.795108,Derived using data on central government revenue to GDP from MD and the spliced GDP,58.64784,2.812227
ESP,1863,5.217169,Derived using data on central government revenue to GDP from MD and the spliced GDP,61.73457,3.220797
ESP,1864,8.016032,Derived using data on central government revenue to GDP from MD and the spliced GDP,61.73457,4.948663
ESP,1865,5.849689,Derived using data on central government revenue to GDP from MD and the spliced GDP,57.10448,3.340434
ESP,1866,5.323822,Derived using data on central government revenue to GDP from MD and the spliced GDP,61.73457,3.286639
ESP,1867,6.89642,Derived using data on central government revenue to GDP from MD and the spliced GDP,64.8213,4.470348
ESP,1868,7.980139,Derived using data on central government revenue to GDP from MD and the spliced GDP,55.56112,4.433855
ESP,1869,6.19596,Derived using data on central government revenue to GDP from MD and the spliced GDP,50.93102,3.155666
ESP,1870,6.66186,Derived using data on central government revenue to GDP from JST and the spliced GDP,55.56112,3.701403
ESP,1871,6.56248,Derived using data on central government revenue to GDP from JST and the spliced GDP,60.19121,3.950036
ESP,1872,6.09566,Derived using data on central government revenue to GDP from JST and the spliced GDP,67.90803,4.139442
ESP,1873,6.053904,Derived using data on central government revenue to GDP from JST and the spliced GDP,72.53812,4.391388
ESP,1874,8.032367,Derived using data on central government revenue to GDP from JST and the spliced GDP,72.53812,5.826528
ESP,1875,7.986456,Derived using data on central government revenue to GDP from JST and the spliced GDP,70.99476,5.669965
ESP,1876,8.458522,Derived using data on central government revenue to GDP from JST and the spliced GDP,74.08148,6.266198
ESP,1877,8.161903,Derived using data on central government revenue to GDP from JST and the spliced GDP,81.79831,6.676299
ESP,1878,8.400239,Derived using data on central government revenue to GDP from JST and the spliced GDP,80.25494,6.741607
ESP,1879,8.46117,Derived using data on central government revenue to GDP from JST and the spliced GDP,78.71158,6.659921
ESP,1880,8.319136,Derived using data on central government revenue to GDP from JST and the spliced GDP,83.34167,6.933307
ESP,1881,8.307455,Derived using data on central government revenue to GDP from JST and the spliced GDP,87.97176,7.308215
ESP,1882,8.215559,Derived using data on central government revenue to GDP from JST and the spliced GDP,92.60186,7.60776
ESP,1883,7.950271,Derived using data on central government revenue to GDP from JST and the spliced GDP,94.14522,7.4848
ESP,1884,8.351233,Derived using data on central government revenue to GDP from JST and the spliced GDP,91.05849,7.604507
ESP,1885,8.414083,Derived using data on central government revenue to GDP from JST and the spliced GDP,89.51513,7.531878
ESP,1886,8.956363,Derived using data on central government revenue to GDP from JST and the spliced GDP,91.05849,8.155529
ESP,1887,8.487714,Derived using data on central government revenue to GDP from JST and the spliced GDP,83.34167,7.073803
ESP,1888,7.585812,Derived using data on central government revenue to GDP from JST and the spliced GDP,87.97176,6.673373
ESP,1889,8.707227,Derived using data on central government revenue to GDP from JST and the spliced GDP,80.25494,6.98798
ESP,1890,8.775039,Derived using data on central government revenue to GDP from JST and the spliced GDP,81.79831,7.177833
ESP,1891,8.572391,Derived using data on central government revenue to GDP from JST and the spliced GDP,83.34167,7.144374
