ISO3,year,cgovdebt_GDP,source,nGDP,cgovdebt
SWE,2004,51.80195,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2820483,1461065
SWE,2005,51.96345,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2920827,1517762
SWE,2006,47.11832,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3116685,1468530
SWE,2007,41.64729,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3314224,1380285
SWE,2008,39.50101,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3389251,1338789
SWE,2009,43.00895,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3324498,1429832
SWE,2010,39.51799,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3542932,1400096
SWE,2011,38.37223,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3698826,1419322
SWE,2012,39.1455,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3728206,1459425
SWE,2013,41.81249,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3808110,1592266
SWE,2014,44.39882,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3970862,1763016
SWE,2015,43.11924,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4229970,1823931
SWE,2016,41.17336,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4393514,1808958
SWE,2017,39.62997,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4583286,1816355
SWE,2018,38.02707,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4796006,1823781
SWE,2019,38.888,Derived using data on central government debt to GDP from WDI and the spliced GDP,5038023,1959186
SWE,2020,44.2496,Derived using data on central government debt to GDP from WDI and the spliced GDP,5019437,2221081
SWE,2021,41.00864,Derived using data on central government debt to GDP from WDI and the spliced GDP,5452104,2235834
SWE,2022,37.22001,Derived using data on central government debt to GDP from WDI and the spliced GDP,5853893,2178819
SWZ,1970,22.30236,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,110.516,24.64768
SWZ,1971,19.77838,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,137.4839,27.1921
SWZ,1972,18.89978,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,162.3739,30.68831
SWZ,1973,20.20734,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,190.2476,38.44398
SWZ,1974,15.3847,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,230.527,35.46588
SWZ,1975,15.44122,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,292.9483,45.23479
SWZ,1976,13.98898,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,352.229,49.27323
SWZ,1977,13.69153,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,391.6447,53.62217
SWZ,1978,31.24311,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,438.6766,137.0562
SWZ,1979,30.80962,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,503.6105,155.1605
SWZ,1980,27.22813,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,627.9035,170.9664
SWZ,1981,24.3081,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,781.2916,189.9171
SWZ,1982,29.23475,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,898.5787,262.6973
SWZ,1983,28.7241,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,979.2585,281.2832
SWZ,1984,29.71484,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1060.311,315.0698
SWZ,1985,45.53662,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1197.518,545.309
SWZ,1986,43.99498,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1552.865,683.1827
SWZ,1987,36.13219,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1829.11,660.8973
SWZ,1988,27.47939,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2384.765,655.3189
SWZ,1989,26.77833,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2843.495,761.4407
SWZ,1990,20.39657,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3245.542,661.9794
SWZ,1991,20.14916,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3674.255,740.3315
SWZ,1992,16.55777,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4205.721,696.3734
SWZ,1993,15.18571,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4877.093,740.6213
SWZ,1994,13.37269,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5647.821,755.2656
SWZ,1995,12.51166,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,6897.454,862.9857
SWZ,1996,11.60981,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7711.672,895.3101
SWZ,1997,12.6015,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,8879.994,1119.013
SWZ,1998,15.47345,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9808.108,1517.653
SWZ,1999,16.69105,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,10572.63,1764.683
SWZ,2000,18.15898,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,12062.07,2190.349
SWZ,2001,21.75679,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,13279.34,2889.159
SWZ,2002,17.13683,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,15096.69,2587.094
SWZ,2003,17.48158,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,16624.28,2906.187
SWZ,2004,15.02811,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,17893.63,2689.073
SWZ,2005,13.50056,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,20210.66,2728.553
SWZ,2006,14.58963,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,22287.4,3251.65
SWZ,2007,16.11945,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,24443.06,3940.087
SWZ,2008,14.59578,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,27213.17,3971.973
SWZ,2009,10.48666,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,30339.38,3181.588
SWZ,2010,14.09574,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,32497.19,4580.72
SWZ,2011,14.68534,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,35002.13,5140.181
SWZ,2012,14.76475,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,40118.44,5923.389
SWZ,2013,15.00537,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,44389.63,6660.827
SWZ,2014,14.13541,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,48001.15,6785.159
SWZ,2015,18.12787,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,51791.35,9388.671
SWZ,2016,25.2588,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,56132.16,14178.31
SWZ,2017,27.83179,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,58688.94,16334.18
SWZ,2018,35.82081,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,61786.22,22132.33
SWZ,2019,29.80197,Derived using data on central government debt to GDP from WDI and the spliced GDP,64964.66,19360.75
SWZ,2020,38.35889,Derived using data on central government debt to GDP from WDI and the spliced GDP,65588.46,25159.01
