ISO3,year,cgovexp_GDP,source,nGDP,cgovexp
HUN,2005,32.3,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.26e+07,7290894
HUN,2006,35.7,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.43e+07,8682936
HUN,2007,32.8,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.57e+07,8439524
HUN,2008,32.7,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.72e+07,8905253
HUN,2009,33.8,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.65e+07,8946116
HUN,2010,33,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.74e+07,9051099
HUN,2011,33.5,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.85e+07,9544843
HUN,2012,33.8,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,2.89e+07,9774687
HUN,2013,37.7,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,3.03e+07,1.14e+07
HUN,2014,36.7,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,3.28e+07,1.20e+07
HUN,2015,35.2,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,3.50e+07,1.23e+07
HUN,2016,32.8,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,3.63e+07,1.19e+07
HUN,2017,33.9,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,3.93e+07,1.33e+07
HUN,2018,33.3,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,4.36e+07,1.45e+07
HUN,2019,32.9,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,4.79e+07,1.58e+07
HUN,2020,38.8,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,4.88e+07,1.89e+07
HUN,2021,38.4,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,5.56e+07,2.13e+07
HUN,2022,39.1,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,6.62e+07,2.59e+07
HUN,2023,39.1,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,7.51e+07,2.94e+07
HUN,2024,37.1,Derived using data on central government expenditure to GDP from EUS and the spliced GDP,8.13e+07,3.02e+07
IDN,1921,21.45905,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,9.974266,2.140383
IDN,1922,18.97436,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,9.090548,1.724873
IDN,1923,16.2663,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,8.859483,1.44111
IDN,1924,14.08629,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,9.583079,1.349901
IDN,1925,13.59745,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,10.18101,1.384358
IDN,1926,14.45343,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,10.53166,1.522185
IDN,1927,15.40905,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,10.20736,1.572857
IDN,1928,17.24068,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,9.945889,1.714739
IDN,1929,18.20559,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,10.07561,1.834325
IDN,1930,19.63972,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,9.226348,1.812029
IDN,1931,22.44659,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,6.925842,1.554615
IDN,1932,23.52941,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,5.444194,1.280987
IDN,1933,24.98872,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,4.493588,1.12289
IDN,1934,24.5065,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,4.209825,1.031681
IDN,1935,21.76871,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,4.469265,.9729013
IDN,1936,22.21251,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,4.635469,1.029654
IDN,1937,24.38584,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,5.610398,1.368142
IDN,1938,23.05506,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,5.705661,1.315444
IDN,1939,24.24139,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,5.944833,1.44111
IDN,1940,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1941,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1942,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1943,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1944,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1945,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1946,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1947,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1948,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1949,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1950,,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,,
IDN,1951,16.66667,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,133.7739,22.29566
