ISO3,year,rGDP,source,pop,rGDP_pc
LIE,1984,1894.801,Derived using data on real GDP from WDI and the spliced population,.026596,71243.84
LIE,1985,2027.827,Derived using data on real GDP from WDI and the spliced population,.026878,75445.6
LIE,1986,2108.94,Derived using data on real GDP from WDI and the spliced population,.027238,77426.39
LIE,1987,2303.611,Derived using data on real GDP from WDI and the spliced population,.027557,83594.41
LIE,1988,2433.392,Derived using data on real GDP from WDI and the spliced population,.027948,87068.55
LIE,1989,2542.7,Derived using data on real GDP from WDI and the spliced population,.028317,89794.1
LIE,1990,2599.983,Derived using data on real GDP from WDI and the spliced population,.028742,90459.38
LIE,1991,2646.813,Derived using data on real GDP from WDI and the spliced population,.029209,90616.37
LIE,1992,2742.318,Derived using data on real GDP from WDI and the spliced population,.029627,92561.45
LIE,1993,2861.118,Derived using data on real GDP from WDI and the spliced population,.030089,95088.52
LIE,1994,3057.567,Derived using data on real GDP from WDI and the spliced population,.03047,100346.8
LIE,1995,3237.216,Derived using data on real GDP from WDI and the spliced population,.030776,105186.4
LIE,1996,3460.755,Derived using data on real GDP from WDI and the spliced population,.031033,111518.5
LIE,1997,3710.8,Derived using data on real GDP from WDI and the spliced population,.031232,118814
LIE,1998,3998.804,Derived using data on real GDP from WDI and the spliced population,.031668,126272.7
LIE,1999,4415.117,Derived using data on real GDP from WDI and the spliced population,.032221,137026.1
LIE,2000,4557.292,Derived using data on real GDP from WDI and the spliced population,.032645,139601.5
LIE,2001,4523.883,Derived using data on real GDP from WDI and the spliced population,.033194,136286.2
LIE,2002,4478.919,Derived using data on real GDP from WDI and the spliced population,.033694,132929.3
LIE,2003,4392.137,Derived using data on real GDP from WDI and the spliced population,.034079,128881
LIE,2004,4525.622,Derived using data on real GDP from WDI and the spliced population,.034447,131379.3
LIE,2005,4744.122,Derived using data on real GDP from WDI and the spliced population,.034753,136509.7
LIE,2006,5154.25,Derived using data on real GDP from WDI and the spliced population,.035037,147108.8
LIE,2007,5325.679,Derived using data on real GDP from WDI and the spliced population,.035262,151031.7
LIE,2008,5421.439,Derived using data on real GDP from WDI and the spliced population,.035473,152832.8
LIE,2009,5358.687,Derived using data on real GDP from WDI and the spliced population,.035742,149926.9
LIE,2010,5755.409,Derived using data on real GDP from UN and the spliced population,.036022,159774.8
LIE,2011,5521.627,Derived using data on real GDP from UN and the spliced population,.036312,152060.7
LIE,2012,5580.895,Derived using data on real GDP from UN and the spliced population,.036657,152246.4
LIE,2013,5855.692,Derived using data on real GDP from UN and the spliced population,.036984,158330.4
LIE,2014,6029.985,Derived using data on real GDP from UN and the spliced population,.037248,161887.5
LIE,2015,6032.7,Derived using data on real GDP from UN and the spliced population,.037494,160897.8
LIE,2016,6173.403,Derived using data on real GDP from UN and the spliced population,.037716,163681.3
LIE,2017,6369.247,Derived using data on real GDP from UN and the spliced population,.037962,167779.5
LIE,2018,6428.725,Derived using data on real GDP from UN and the spliced population,.038246,168088.8
LIE,2019,6452.516,Derived using data on real GDP from UN and the spliced population,.038563,167324
LIE,2020,6405.783,Derived using data on real GDP from UN and the spliced population,.038901,164668.9
LIE,2021,6443.169,Derived using data on real GDP from UN and the spliced population,.039182,164442.1
LIE,2022,6625.852,Derived using data on real GDP from UN and the spliced population,.039493,167772.8
LIE,2023,6766.899,Derived using data on real GDP from UN and the spliced population,.039846,169826.3
LKA,1870,139994.4,Derived using data on real GDP from BARRO and the spliced population,2.769975,50539.94
LKA,1871,138880,Derived using data on real GDP from BARRO and the spliced population,2.830192,49070.89
LKA,1872,133590.5,Derived using data on real GDP from BARRO and the spliced population,2.870337,46541.73
LKA,1873,135628.7,Derived using data on real GDP from BARRO and the spliced population,2.900445,46761.35
LKA,1874,134186.7,Derived using data on real GDP from BARRO and the spliced population,2.920518,45946.21
LKA,1875,136612.3,Derived using data on real GDP from BARRO and the spliced population,2.950626,46299.43
LKA,1876,138985.3,Derived using data on real GDP from BARRO and the spliced population,2.970698,46785.41
LKA,1877,141162.3,Derived using data on real GDP from BARRO and the spliced population,3.000807,47041.46
LKA,1878,128494.5,Derived using data on real GDP from BARRO and the spliced population,3.020879,42535.45
LKA,1879,139226.8,Derived using data on real GDP from BARRO and the spliced population,3.050987,45633.35
LKA,1880,151833,Derived using data on real GDP from BARRO and the spliced population,3.081096,49278.9
LKA,1881,163759.8,Derived using data on real GDP from BARRO and the spliced population,3.111204,52635.49
LKA,1882,174490,Derived using data on real GDP from BARRO and the spliced population,3.141313,55546.85
LKA,1883,177339.4,Derived using data on real GDP from BARRO and the spliced population,3.171421,55917.97
LKA,1884,172472.5,Derived using data on real GDP from BARRO and the spliced population,3.211566,53703.57
LKA,1885,161998.8,Derived using data on real GDP from BARRO and the spliced population,3.241674,49973.8
LKA,1886,157726.4,Derived using data on real GDP from BARRO and the spliced population,3.281819,48060.67
LKA,1887,185873.9,Derived using data on real GDP from BARRO and the spliced population,3.311927,56122.57
LKA,1888,183318.6,Derived using data on real GDP from BARRO and the spliced population,3.352072,54688.14
LKA,1889,181496.2,Derived using data on real GDP from BARRO and the spliced population,3.392216,53503.72
LKA,1890,213184.1,Derived using data on real GDP from BARRO and the spliced population,3.432361,62110.04
LKA,1891,214520.6,Derived using data on real GDP from BARRO and the spliced population,3.482542,61598.88
LKA,1892,220915.5,Derived using data on real GDP from BARRO and the spliced population,3.532722,62534.06
LKA,1893,224753.9,Derived using data on real GDP from BARRO and the spliced population,3.592939,62554.32
LKA,1894,226478.3,Derived using data on real GDP from BARRO and the spliced population,3.653156,61995.23
LKA,1895,238872.5,Derived using data on real GDP from BARRO and the spliced population,3.703337,64501.97
LKA,1896,244103.6,Derived using data on real GDP from BARRO and the spliced population,3.77359,64687.38
LKA,1897,256566.4,Derived using data on real GDP from BARRO and the spliced population,3.833807,66922.11
LKA,1898,270690.4,Derived using data on real GDP from BARRO and the spliced population,3.894024,69514.32
LKA,1899,290585.1,Derived using data on real GDP from BARRO and the spliced population,3.95424,73486.95
LKA,1900,309493.8,Derived using data on real GDP from BARRO and the spliced population,4.024494,76902.55
LKA,1901,290096.7,Derived using data on real GDP from BARRO and the spliced population,4.094746,70846.07
LKA,1902,290978.8,Derived using data on real GDP from BARRO and the spliced population,4.164999,69862.86
LKA,1903,309486.2,Derived using data on real GDP from BARRO and the spliced population,4.245288,72901.09
LKA,1904,312654.6,Derived using data on real GDP from BARRO and the spliced population,4.325578,72280.43
LKA,1905,308597,Derived using data on real GDP from BARRO and the spliced population,4.405867,70042.29
LKA,1906,317357.7,Derived using data on real GDP from BARRO and the spliced population,4.486156,70741.56
LKA,1907,334681.1,Derived using data on real GDP from BARRO and the spliced population,4.566445,73291.38
LKA,1908,337204.8,Derived using data on real GDP from BARRO and the spliced population,4.646734,72568.13
LKA,1909,323556.8,Derived using data on real GDP from BARRO and the spliced population,4.727024,68448.3
LKA,1910,345069.9,Derived using data on real GDP from BARRO and the spliced population,4.807312,71780.2
LKA,1911,335986.9,Derived using data on real GDP from BARRO and the spliced population,4.877566,68884.13
LKA,1912,339067.2,Derived using data on real GDP from BARRO and the spliced population,4.937782,68667.91
LKA,1913,366386.6,Derived using data on real GDP from BARRO and the spliced population,4.997999,73306.65
LKA,1914,363412,Derived using data on real GDP from BARRO and the spliced population,5.058216,71845.89
LKA,1915,345116.3,Derived using data on real GDP from BARRO and the spliced population,5.118433,67426.17
LKA,1916,361150.8,Derived using data on real GDP from BARRO and the spliced population,5.188686,69603.53
LKA,1917,379575.5,Derived using data on real GDP from BARRO and the spliced population,5.248903,72315.2
LKA,1918,348707.7,Derived using data on real GDP from BARRO and the spliced population,5.30912,65680.88
LKA,1919,371703.2,Derived using data on real GDP from BARRO and the spliced population,5.369337,69227.03
LKA,1920,351555.1,Derived using data on real GDP from BARRO and the spliced population,5.429553,64748.44
LKA,1921,343975.8,Derived using data on real GDP from BARRO and the spliced population,5.479734,62772.36
LKA,1922,356227.7,Derived using data on real GDP from BARRO and the spliced population,5.529915,64418.3
LKA,1923,352488,Derived using data on real GDP from BARRO and the spliced population,5.580095,63168.81
LKA,1924,375795.7,Derived using data on real GDP from BARRO and the spliced population,5.62024,66864.7
LKA,1925,399270.1,Derived using data on real GDP from BARRO and the spliced population,5.670421,70412.77
LKA,1926,429960.5,Derived using data on real GDP from BARRO and the spliced population,5.720602,75160.01
LKA,1927,431297.3,Derived using data on real GDP from BARRO and the spliced population,5.760746,74868.31
LKA,1928,433429.1,Derived using data on real GDP from BARRO and the spliced population,5.810927,74588.63
LKA,1929,464224.8,Derived using data on real GDP from BARRO and the spliced population,5.861108,79204.28
LKA,1930,443354.7,Derived using data on real GDP from BARRO and the spliced population,5.911288,75001.37
LKA,1931,424240.8,Derived using data on real GDP from BARRO and the spliced population,5.951433,71283.81
LKA,1932,405658.9,Derived using data on real GDP from BARRO and the spliced population,6.001614,67591.64
LKA,1933,411636.3,Derived using data on real GDP from BARRO and the spliced population,6.041758,68131.88
LKA,1934,454203.3,Derived using data on real GDP from BARRO and the spliced population,6.081903,74681.12
LKA,1935,430308.3,Derived using data on real GDP from BARRO and the spliced population,6.132083,70173.27
LKA,1936,429684.8,Derived using data on real GDP from BARRO and the spliced population,6.172228,69615.84
LKA,1937,459919.9,Derived using data on real GDP from BARRO and the spliced population,6.222408,73913.49
LKA,1938,454901,Derived using data on real GDP from BARRO and the spliced population,6.262553,72638.27
LKA,1939,444501.3,Derived using data on real GDP from BARRO and the spliced population,6.32277,70301.66
