ISO3,year,cons,source,nGDP,cons_GDP
TON,2008,781.04,Derived using data on consumption from UN and the spliced GDP,654.6899,1.192992
TON,2009,788.7607,Derived using data on consumption from UN and the spliced GDP,651.5255,1.210637
TON,2010,810.7067,Derived using data on consumption from UN and the spliced GDP,707.6022,1.14571
TON,2011,830.6193,Derived using data on consumption from UN and the spliced GDP,759.4481,1.093714
TON,2012,840.7262,Derived using data on consumption from UN and the spliced GDP,723.1692,1.162558
TON,2013,877.8253,Derived using data on consumption from UN and the spliced GDP,783.2987,1.120678
TON,2014,905.6955,Derived using data on consumption from UN and the spliced GDP,799.2224,1.133221
TON,2015,983.166,Derived using data on consumption from UN and the spliced GDP,850.1619,1.156446
TON,2016,1030.197,Derived using data on consumption from UN and the spliced GDP,933.2098,1.103928
TON,2017,1101.986,Derived using data on consumption from UN and the spliced GDP,1016.789,1.08379
TON,2018,1205.415,Derived using data on consumption from UN and the spliced GDP,1074.328,1.122018
TON,2019,1242.296,Derived using data on consumption from UN and the spliced GDP,1122.777,1.10645
TON,2020,1230.599,Derived using data on consumption from UN and the spliced GDP,1147.811,1.072127
TON,2021,1395.352,Derived using data on consumption from UN and the spliced GDP,1180.479,1.182022
TON,2022,1269.187,Derived using data on consumption from UN and the spliced GDP,1177.176,1.078162
TON,2023,1643.288,Derived using data on consumption from UN and the spliced GDP,1201.44,1.367765
TTO,1960,696.4533,Derived using data on consumption from WDI_ARC and the spliced GDP,788.8469,.8828751
TTO,1961,755.8179,Derived using data on consumption from WDI_ARC and the spliced GDP,862.4058,.8764063
TTO,1962,806.9498,Derived using data on consumption from WDI_ARC and the spliced GDP,911.1401,.8856484
TTO,1963,921.5629,Derived using data on consumption from WDI_ARC and the spliced GDP,1003.643,.918218
TTO,1964,995.7689,Derived using data on consumption from WDI_ARC and the spliced GDP,1068.395,.9320232
TTO,1965,1078.643,Derived using data on consumption from WDI_ARC and the spliced GDP,1117.302,.9653996
TTO,1966,958.938,Derived using data on consumption from WDI_ARC and the spliced GDP,1279.712,.7493389
TTO,1967,1059.902,Derived using data on consumption from WDI_ARC and the spliced GDP,1378.509,.7688752
TTO,1968,1163.899,Derived using data on consumption from WDI_ARC and the spliced GDP,1547.593,.7520702
TTO,1969,1326.394,Derived using data on consumption from WDI_ARC and the spliced GDP,1588.434,.8350325
TTO,1970,1300.611,Derived using data on consumption from UN and the spliced GDP,1735.34,.7494849
TTO,1971,1362.689,Derived using data on consumption from UN and the spliced GDP,1869.396,.7289462
TTO,1972,1696.273,Derived using data on consumption from UN and the spliced GDP,2197.675,.7718486
TTO,1973,1894.476,Derived using data on consumption from UN and the spliced GDP,2706.455,.6999843
TTO,1974,2433.118,Derived using data on consumption from UN and the spliced GDP,4425.962,.5497378
TTO,1975,3145.896,Derived using data on consumption from UN and the spliced GDP,5594.466,.5623229
TTO,1976,3937.766,Derived using data on consumption from UN and the spliced GDP,6429.414,.6124611
TTO,1977,4946.249,Derived using data on consumption from UN and the spliced GDP,7951.531,.6220499
TTO,1978,6049.813,Derived using data on consumption from UN and the spliced GDP,9025.035,.6703367
TTO,1979,7787.841,Derived using data on consumption from UN and the spliced GDP,11659.71,.6679274
TTO,1980,9380.657,Derived using data on consumption from UN and the spliced GDP,15797.51,.5938062
TTO,1981,11595.13,Derived using data on consumption from UN and the spliced GDP,17713.35,.6545985
TTO,1982,16438.75,Derived using data on consumption from UN and the spliced GDP,20622.47,.7971281
TTO,1983,16957.97,Derived using data on consumption from UN and the spliced GDP,19668.24,.8622006
TTO,1984,15599.74,Derived using data on consumption from UN and the spliced GDP,19651.35,.7938253
TTO,1985,15034.75,Derived using data on consumption from UN and the spliced GDP,19075.02,.7881907
TTO,1986,15936.43,Derived using data on consumption from UN and the spliced GDP,18218.96,.8747167
TTO,1987,14781.7,Derived using data on consumption from UN and the spliced GDP,18231.63,.8107724
TTO,1988,15336.36,Derived using data on consumption from UN and the spliced GDP,18245.35,.8405626
TTO,1989,15002.01,Derived using data on consumption from UN and the spliced GDP,19393.8,.773547
TTO,1990,16130.22,Derived using data on consumption from UN and the spliced GDP,22735.7,.7094666
TTO,1991,18386.85,Derived using data on consumption from UN and the spliced GDP,23812.37,.7721553
TTO,1992,18820.63,Derived using data on consumption from UN and the spliced GDP,24402.43,.7712605
TTO,1993,20880.03,Derived using data on consumption from UN and the spliced GDP,25851.71,.8076845
TTO,1994,20718.53,Derived using data on consumption from UN and the spliced GDP,30940.56,.6696234
TTO,1995,21647.42,Derived using data on consumption from UN and the spliced GDP,33458.07,.6470013
TTO,1996,23859.87,Derived using data on consumption from UN and the spliced GDP,36508.64,.6535404
TTO,1997,27677.83,Derived using data on consumption from UN and the spliced GDP,37863.98,.7309805
TTO,1998,28904.39,Derived using data on consumption from UN and the spliced GDP,40179.88,.7193748
TTO,1999,33150.91,Derived using data on consumption from UN and the spliced GDP,45271.9,.7322623
TTO,2000,37600.09,Derived using data on consumption from UN and the spliced GDP,54225.16,.6934068
TTO,2001,36326.78,Derived using data on consumption from UN and the spliced GDP,58067.74,.6255931
TTO,2002,42691.45,Derived using data on consumption from UN and the spliced GDP,59426.81,.7183869
TTO,2003,45592.89,Derived using data on consumption from UN and the spliced GDP,75140.88,.6067656
TTO,2004,57621.09,Derived using data on consumption from UN and the spliced GDP,88328.02,.6523535
TTO,2005,45738.52,Derived using data on consumption from UN and the spliced GDP,106317.7,.430206
TTO,2006,49229.22,Derived using data on consumption from UN and the spliced GDP,122451,.4020319
TTO,2007,82148.2,Derived using data on consumption from UN and the spliced GDP,144641.8,.5679425
TTO,2008,109064.3,Derived using data on consumption from UN and the spliced GDP,185142.5,.5890831
TTO,2009,82176.16,Derived using data on consumption from UN and the spliced GDP,128110.1,.6414496
TTO,2010,96690.7,Derived using data on consumption from UN and the spliced GDP,148998.7,.6489366
TTO,2011,105634.9,Derived using data on consumption from UN and the spliced GDP,172213.8,.6133938
TTO,2012,106876.8,Derived using data on consumption from UN and the spliced GDP,174546.7,.6123105
TTO,2013,114830.5,Derived using data on consumption from UN and the spliced GDP,184004.9,.6240621
TTO,2014,119107.9,Derived using data on consumption from UN and the spliced GDP,188902.8,.6305247
TTO,2015,112052.9,Derived using data on consumption from UN and the spliced GDP,171177.8,.6545997
TTO,2016,111371,Derived using data on consumption from UN and the spliced GDP,157549.9,.7068932
TTO,2017,118711.6,Derived using data on consumption from UN and the spliced GDP,161676.5,.7342538
TTO,2018,117710,Derived using data on consumption from UN and the spliced GDP,161745.9,.7277465
TTO,2019,117276.3,Derived using data on consumption from UN and the spliced GDP,159321.3,.7360994
TTO,2020,111873.6,Derived using data on consumption from UN and the spliced GDP,141713.6,.7894343
TTO,2021,125035.6,Derived using data on consumption from UN and the spliced GDP,163403,.7651974
TTO,2022,140107.7,Derived using data on consumption from UN and the spliced GDP,192562.4,.7275963
TTO,2023,133188.3,Derived using data on consumption from UN and the spliced GDP,172060,.7740805
TUN,1961,304.1739,Derived using data on consumption from WDI_ARC and the spliced GDP,364.118,.8353716
TUN,1962,291.2131,Derived using data on consumption from WDI_ARC and the spliced GDP,374.1995,.7782295
TUN,1963,331.7043,Derived using data on consumption from WDI_ARC and the spliced GDP,425.2601,.7800032
TUN,1964,355.838,Derived using data on consumption from WDI_ARC and the spliced GDP,460.3976,.7728928
TUN,1965,402.7646,Derived using data on consumption from WDI and the spliced GDP,515.4539,.7813786
TUN,1966,421.2443,Derived using data on consumption from WDI and the spliced GDP,552.4404,.7625152
TUN,1967,445.6925,Derived using data on consumption from WDI and the spliced GDP,568.1997,.7843941
TUN,1968,490.3421,Derived using data on consumption from WDI and the spliced GDP,624.3687,.7853406
TUN,1969,529.2527,Derived using data on consumption from WDI and the spliced GDP,763.699,.6930122
TUN,1970,707.7363,Derived using data on consumption from UN and the spliced GDP,829.5789,.8531271
TUN,1971,797.0914,Derived using data on consumption from UN and the spliced GDP,967.4761,.8238874
TUN,1972,940.6755,Derived using data on consumption from UN and the spliced GDP,1172.016,.8026131
TUN,1973,1050.225,Derived using data on consumption from UN and the spliced GDP,1264.021,.8308605
TUN,1974,1283.985,Derived using data on consumption from UN and the spliced GDP,1699.341,.755578
TUN,1975,1502.286,Derived using data on consumption from UN and the spliced GDP,1911.896,.7857574
TUN,1976,1678.833,Derived using data on consumption from UN and the spliced GDP,2122.255,.791061
TUN,1977,1963.322,Derived using data on consumption from UN and the spliced GDP,2406.503,.8158399
TUN,1978,2201.927,Derived using data on consumption from UN and the spliced GDP,2727.093,.8074268
TUN,1979,2481.42,Derived using data on consumption from UN and the spliced GDP,3208.086,.7734893
TUN,1980,3023.336,Derived using data on consumption from UN and the spliced GDP,3887.141,.7777789
TUN,1981,3560.606,Derived using data on consumption from UN and the spliced GDP,4569.491,.7792128
TUN,1982,4260.593,Derived using data on consumption from UN and the spliced GDP,5274.787,.8077281
TUN,1983,4901.436,Derived using data on consumption from UN and the spliced GDP,6035.637,.8120826
TUN,1984,5589.373,Derived using data on consumption from UN and the spliced GDP,6850.943,.8158545
TUN,1985,6019.956,Derived using data on consumption from UN and the spliced GDP,7705.444,.78126
TUN,1986,6480.586,Derived using data on consumption from UN and the spliced GDP,7861.457,.8243493
TUN,1987,7015.251,Derived using data on consumption from UN and the spliced GDP,8822.016,.7951983
TUN,1988,7610.158,Derived using data on consumption from UN and the spliced GDP,9508.537,.8003501
TUN,1989,8651.302,Derived using data on consumption from UN and the spliced GDP,10528.71,.8216866
TUN,1990,9720.976,Derived using data on consumption from UN and the spliced GDP,11874.64,.8186334
TUN,1991,10674.26,Derived using data on consumption from UN and the spliced GDP,13206.51,.8082578
TUN,1992,11973.29,Derived using data on consumption from UN and the spliced GDP,15047.81,.7956831
TUN,1993,12899.71,Derived using data on consumption from UN and the spliced GDP,16098.5,.801299
TUN,1994,13914.72,Derived using data on consumption from UN and the spliced GDP,17362.18,.8014387
TUN,1995,15178.42,Derived using data on consumption from UN and the spliced GDP,18721.38,.8107529
TUN,1996,16389.3,Derived using data on consumption from UN and the spliced GDP,20932.55,.7829577
TUN,1997,17853.6,Derived using data on consumption from UN and the spliced GDP,22943.9,.7781414
TUN,1998,19371.1,Derived using data on consumption from UN and the spliced GDP,24827.6,.7802246
TUN,1999,21045.2,Derived using data on consumption from UN and the spliced GDP,27215.9,.7732686
TUN,2000,22746.2,Derived using data on consumption from UN and the spliced GDP,29433.4,.7728023
TUN,2001,24679.5,Derived using data on consumption from UN and the spliced GDP,31746.4,.7773952
TUN,2002,26308.4,Derived using data on consumption from UN and the spliced GDP,32901.2,.7996183
TUN,2003,28334,Derived using data on consumption from UN and the spliced GDP,35373.2,.8010019
TUN,2004,30770.8,Derived using data on consumption from UN and the spliced GDP,38838.5,.7922757
TUN,2005,32955.6,Derived using data on consumption from UN and the spliced GDP,41871,.7870746
TUN,2006,35888.6,Derived using data on consumption from UN and the spliced GDP,45756.2,.784344
TUN,2007,38997.5,Derived using data on consumption from UN and the spliced GDP,49864.5,.7820694
TUN,2008,42839.3,Derived using data on consumption from UN and the spliced GDP,55273.2,.7750465
TUN,2009,46148.8,Derived using data on consumption from UN and the spliced GDP,58677.2,.7864861
TUN,2010,50143,Derived using data on consumption from UN and the spliced GDP,63054.5,.7952327
TUN,2011,54769.02,Derived using data on consumption from UN and the spliced GDP,65252.77,.8393362
TUN,2012,60533.66,Derived using data on consumption from UN and the spliced GDP,72023.64,.8404694
TUN,2013,66484.29,Derived using data on consumption from UN and the spliced GDP,77834.17,.8541787
