ISO3,year,inv,source,nGDP,inv_GDP
SLE,1974,.094869,Derived using data on investment from UN and the spliced GDP,.600643,.1579458
SLE,1975,.094297,Derived using data on investment from UN and the spliced GDP,.678367,.1390059
SLE,1976,.098869,Derived using data on investment from UN and the spliced GDP,.776093,.1273932
SLE,1977,.11087,Derived using data on investment from UN and the spliced GDP,.910966,.121706
SLE,1978,.13373,Derived using data on investment from UN and the spliced GDP,1.073843,.124534
SLE,1979,.185737,Derived using data on investment from UN and the spliced GDP,1.248721,.1487418
SLE,1980,.24803,Derived using data on investment from UN and the spliced GDP,1.399025,.1772878
SLE,1981,.264032,Derived using data on investment from UN and the spliced GDP,1.655627,.1594755
SLE,1982,.276033,Derived using data on investment from UN and the spliced GDP,1.989381,.1387532
SLE,1983,.351471,Derived using data on investment from UN and the spliced GDP,2.632316,.1335216
SLE,1984,.470914,Derived using data on investment from UN and the spliced GDP,4.294801,.1096475
SLE,1985,.75209,Derived using data on investment from UN and the spliced GDP,7.009983,.1072884
SLE,1986,1.656199,Derived using data on investment from UN and the spliced GDP,15.53443,.1066147
SLE,1987,2.489441,Derived using data on investment from UN and the spliced GDP,27.8782,.089297
SLE,1988,4.690848,Derived using data on investment from UN and the spliced GDP,41.73472,.1123968
SLE,1989,10.02863,Derived using data on investment from UN and the spliced GDP,72.45669,.1384086
SLE,1990,13.35907,Derived using data on investment from UN and the spliced GDP,133.1657,.1003191
SLE,1991,29.08541,Derived using data on investment from UN and the spliced GDP,311.8023,.0932816
SLE,1992,38.15191,Derived using data on investment from UN and the spliced GDP,459.6616,.083
SLE,1993,45.47146,Derived using data on investment from UN and the spliced GDP,590.5385,.077
SLE,1994,61.5527,Derived using data on investment from UN and the spliced GDP,724.1495,.085
SLE,1995,49.84384,Derived using data on investment from UN and the spliced GDP,890.0685,.056
SLE,1996,117.5544,Derived using data on investment from UN and the spliced GDP,1173.584,.100167
SLE,1997,49.1389,Derived using data on investment from UN and the spliced GDP,1129.5,.043505
SLE,1998,78.2013,Derived using data on investment from UN and the spliced GDP,1422.986,.0549558
SLE,1999,56.88635,Derived using data on investment from UN and the spliced GDP,1634.649,.0348003
SLE,2000,123.7967,Derived using data on investment from UN and the spliced GDP,1800.589,.0687535
SLE,2001,237.8585,Derived using data on investment from UN and the spliced GDP,2165.833,.1098231
SLE,2002,310.1471,Derived using data on investment from UN and the spliced GDP,2630.762,.1178925
SLE,2003,369.1184,Derived using data on investment from UN and the spliced GDP,3253.743,.1134442
SLE,2004,407.8911,Derived using data on investment from UN and the spliced GDP,3912.932,.1042418
SLE,2005,543.6151,Derived using data on investment from UN and the spliced GDP,4769.248,.1139834
SLE,2006,571.1844,Derived using data on investment from UN and the spliced GDP,5583.531,.1022981
SLE,2007,617.8779,Derived using data on investment from UN and the spliced GDP,6443.514,.0958915
SLE,2008,721.212,Derived using data on investment from UN and the spliced GDP,7470.062,.096547
SLE,2009,838.535,Derived using data on investment from UN and the spliced GDP,8308.046,.1009305
SLE,2010,3198.677,Derived using data on investment from UN and the spliced GDP,10255.61,.3118952
SLE,2011,5379.753,Derived using data on investment from UN and the spliced GDP,12797.61,.4203716
SLE,2012,4537.884,Derived using data on investment from UN and the spliced GDP,16515.43,.2747663
SLE,2013,2933.552,Derived using data on investment from UN and the spliced GDP,21317.38,.1376131
SLE,2014,3105.983,Derived using data on investment from UN and the spliced GDP,22689.47,.1368909
SLE,2015,3830.656,Derived using data on investment from UN and the spliced GDP,24138.26,.1586964
SLE,2016,5182.781,Derived using data on investment from UN and the spliced GDP,30388.13,.1705528
SLE,2017,6894.941,Derived using data on investment from UN and the spliced GDP,38418.03,.1794715
SLE,2018,7915.952,Derived using data on investment from UN and the spliced GDP,50687.21,.1561726
SLE,2019,9419.867,Derived using data on investment from UN and the spliced GDP,58778.88,.1602594
SLE,2020,10086.17,Derived using data on investment from UN and the spliced GDP,65748.4,.1534055
SLE,2021,10549.09,Derived using data on investment from UN and the spliced GDP,74800.72,.1410293
SLE,2022,14882.09,Derived using data on investment from UN and the spliced GDP,100007.1,.1488102
SLE,2023,26934.7,Derived using data on investment from UN and the spliced GDP,136604.1,.1971734
SLE,2024,32208.8,Derived using data on investment from IMF_IFS and the spliced GDP,157322.1,.2047315
SLE,2025,40098.66,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,184118,.2177878
SLE,2026,45567.24,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,208191.1,.2188722
SLE,2027,52659.96,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,236146.5,.222997
SLE,2028,60631.97,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,267234.2,.2268871
SLE,2029,65643.23,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,295985.5,.2217785
SLV,1958,72.7797,Derived using data on investment from Mitchell and the spliced GDP,492.0836,.1479011
SLV,1959,83.11772,Derived using data on investment from Mitchell and the spliced GDP,478.1312,.1738387
SLV,1960,81.05012,Derived using data on investment from WDI_ARC and the spliced GDP,504.8634,.1605387
SLV,1961,71.18913,Derived using data on investment from WDI_ARC and the spliced GDP,513.5302,.138627
SLV,1962,72.36852,Derived using data on investment from WDI_ARC and the spliced GDP,569.8596,.1269936
SLV,1963,79.80521,Derived using data on investment from WDI_ARC and the spliced GDP,602.1232,.1325397
SLV,1964,116.9887,Derived using data on investment from WDI_ARC and the spliced GDP,668.8668,.1749058
SLV,1965,109.1261,Derived using data on investment from WDI and the spliced GDP,709.365,.1538363
SLV,1966,126.1944,Derived using data on investment from WDI and the spliced GDP,751.0237,.1680299
SLV,1967,118.1025,Derived using data on investment from WDI and the spliced GDP,802.9811,.1470801
SLV,1968,95.43208,Derived using data on investment from WDI and the spliced GDP,850.3957,.1122208
SLV,1969,112.697,Derived using data on investment from WDI and the spliced GDP,878.4567,.1282898
SLV,1970,122.9184,Derived using data on investment from UN and the spliced GDP,929.8959,.1321851
SLV,1971,152.116,Derived using data on investment from UN and the spliced GDP,978.0002,.1555378
SLV,1972,147.0687,Derived using data on investment from UN and the spliced GDP,1042.375,.14109
SLV,1973,219.5225,Derived using data on investment from UN and the spliced GDP,1205.137,.1821555
SLV,1974,321.5345,Derived using data on investment from UN and the spliced GDP,1426.493,.2254022
SLV,1975,357.2202,Derived using data on investment from UN and the spliced GDP,1619.632,.2205564
SLV,1976,403.3597,Derived using data on investment from UN and the spliced GDP,2063.783,.1954468
SLV,1977,605.2197,Derived using data on investment from UN and the spliced GDP,2592.207,.2334766
SLV,1978,661.0917,Derived using data on investment from UN and the spliced GDP,2782.092,.2376239
SLV,1979,560.8826,Derived using data on investment from UN and the spliced GDP,3113.035,.1801723
SLV,1980,426.4294,Derived using data on investment from UN and the spliced GDP,3225.158,.1322197
SLV,1981,443.7317,Derived using data on investment from UN and the spliced GDP,3127.503,.1418805
SLV,1982,427.1503,Derived using data on investment from UN and the spliced GDP,3242.881,.1317194
SLV,1983,441.2084,Derived using data on investment from UN and the spliced GDP,3671.841,.12016
SLV,1984,502.4874,Derived using data on investment from UN and the spliced GDP,4216.179,.1191807
SLV,1985,560.1617,Derived using data on investment from UN and the spliced GDP,5183.329,.1080699
SLV,1986,486.4113,Derived using data on investment from UN and the spliced GDP,3682.908,.1320726
SLV,1987,515.6443,Derived using data on investment from UN and the spliced GDP,4184.893,.1232157
SLV,1988,630.9929,Derived using data on investment from UN and the spliced GDP,4948.956,.1275002
SLV,1989,890.3471,Derived using data on investment from UN and the spliced GDP,5828.577,.1527555
SLV,1990,665.4424,Derived using data on investment from UN and the spliced GDP,4817.542,.138129
SLV,1991,811.775,Derived using data on investment from UN and the spliced GDP,5252.342,.1545548
SLV,1992,1094.836,Derived using data on investment from UN and the spliced GDP,5813.399,.1883297
SLV,1993,1266.421,Derived using data on investment from UN and the spliced GDP,6680.269,.1895763
SLV,1994,1563.378,Derived using data on investment from UN and the spliced GDP,7679.384,.2035812
SLV,1995,1868.632,Derived using data on investment from UN and the spliced GDP,8921.947,.2094422
SLV,1996,1471.977,Derived using data on investment from UN and the spliced GDP,9586.328,.1535496
SLV,1997,1541.761,Derived using data on investment from UN and the spliced GDP,10221.71,.150832
SLV,1998,2039.804,Derived using data on investment from UN and the spliced GDP,10936.67,.1865106
SLV,1999,1952.334,Derived using data on investment from UN and the spliced GDP,11284.2,.1730148
SLV,2000,2082.286,Derived using data on investment from UN and the spliced GDP,11784.93,.1766906
SLV,2001,2175.737,Derived using data on investment from UN and the spliced GDP,12282.53,.1771407
SLV,2002,2161.102,Derived using data on investment from UN and the spliced GDP,12664.19,.1706467
SLV,2003,2440.747,Derived using data on investment from UN and the spliced GDP,13243.89,.1842923
SLV,2004,2489.782,Derived using data on investment from UN and the spliced GDP,13724.81,.1814074
SLV,2005,2734.521,Derived using data on investment from UN and the spliced GDP,14698,.1860471
SLV,2006,3212.05,Derived using data on investment from UN and the spliced GDP,15999.89,.2007546
SLV,2007,3538.45,Derived using data on investment from UN and the spliced GDP,17011.75,.2080003
SLV,2008,3628.431,Derived using data on investment from UN and the spliced GDP,17986.89,.2017265
SLV,2009,2473.841,Derived using data on investment from UN and the spliced GDP,17601.62,.1405462
SLV,2010,3075.568,Derived using data on investment from UN and the spliced GDP,18447.92,.1667162
SLV,2011,3608.466,Derived using data on investment from UN and the spliced GDP,20283.78,.177899
SLV,2012,3787.389,Derived using data on investment from UN and the spliced GDP,21386.15,.1770954
SLV,2013,3742.722,Derived using data on investment from UN and the spliced GDP,21990.96,.1701936
SLV,2014,3704.698,Derived using data on investment from UN and the spliced GDP,22593.47,.163972
SLV,2015,3754.096,Derived using data on investment from UN and the spliced GDP,23438.24,.1601697
SLV,2016,3862.77,Derived using data on investment from UN and the spliced GDP,24191.43,.1596752
SLV,2017,4165.78,Derived using data on investment from UN and the spliced GDP,24979.19,.16677
SLV,2018,4780.429,Derived using data on investment from UN and the spliced GDP,26020.85,.1837153
SLV,2019,4931.291,Derived using data on investment from UN and the spliced GDP,26881.14,.183448
SLV,2020,4289.339,Derived using data on investment from UN and the spliced GDP,24921.19,.1721161
SLV,2021,6782.996,Derived using data on investment from UN and the spliced GDP,29043.14,.2335489
SLV,2022,7424.238,Derived using data on investment from UN and the spliced GDP,31988.92,.2320878
SLV,2023,6557.934,Derived using data on investment from UN and the spliced GDP,34015.61,.1927919
SLV,2024,6737.882,Derived using data on investment from IMF_IFS and the spliced GDP,35533.86,.1896186
SLV,2025,7328.502,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,37511.38,.1953675
SLV,2026,7789.676,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,39251,.198458
SLV,2027,8221.494,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,41070.91,.2001781
SLV,2028,8640.657,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,43002.83,.2009323
SLV,2029,9058.178,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,45047.75,.2010795
SMR,1970,6.700422,Derived using data on investment from UN and the spliced GDP,25.76481,.260061
SMR,1971,6.70136,Derived using data on investment from UN and the spliced GDP,28.11649,.2383427
SMR,1972,7.063262,Derived using data on investment from UN and the spliced GDP,30.79637,.2293538
SMR,1973,9.803818,Derived using data on investment from UN and the spliced GDP,37.19346,.2635898
SMR,1974,14.04706,Derived using data on investment from UN and the spliced GDP,47.18366,.2977102
SMR,1975,12.85006,Derived using data on investment from UN and the spliced GDP,54.04319,.2377739
SMR,1976,18.08621,Derived using data on investment from UN and the spliced GDP,67.99895,.2659778
