ISO3,year,finv,source,USDfx,finv_USD
MDG,1997,469201.7,Derived using data on fixed investment from UN and the spliced USD exchange rate,1018.177,460.8252
MDG,1998,604863.6,Derived using data on fixed investment from UN and the spliced USD exchange rate,1088.28,555.7979
MDG,1999,696631,Derived using data on fixed investment from UN and the spliced USD exchange rate,1256.755,554.3093
MDG,2000,877518.1,Derived using data on fixed investment from UN and the spliced USD exchange rate,1353.496,648.3344
MDG,2001,1102690,Derived using data on fixed investment from UN and the spliced USD exchange rate,1317.699,836.8303
MDG,2002,829973.8,Derived using data on fixed investment from UN and the spliced USD exchange rate,1366.391,607.4203
MDG,2003,1133438,Derived using data on fixed investment from UN and the spliced USD exchange rate,1238.328,915.2974
MDG,2004,1968532,Derived using data on fixed investment from UN and the spliced USD exchange rate,1868.858,1053.334
MDG,2005,2313020,Derived using data on fixed investment from UN and the spliced USD exchange rate,2003.026,1154.763
MDG,2006,3085572,Derived using data on fixed investment from UN and the spliced USD exchange rate,2142.302,1440.307
MDG,2007,4206196,Derived using data on fixed investment from UN and the spliced USD exchange rate,1873.877,2244.649
MDG,2008,6924238,Derived using data on fixed investment from UN and the spliced USD exchange rate,1708.371,4053.123
MDG,2009,6990448,Derived using data on fixed investment from UN and the spliced USD exchange rate,1956.206,3573.472
MDG,2010,5400669,Derived using data on fixed investment from UN and the spliced USD exchange rate,2089.95,2584.114
MDG,2011,5774998,Derived using data on fixed investment from UN and the spliced USD exchange rate,2025.118,2851.685
MDG,2012,5938509,Derived using data on fixed investment from UN and the spliced USD exchange rate,2194.967,2705.512
MDG,2013,5416319,Derived using data on fixed investment from UN and the spliced USD exchange rate,2206.914,2454.25
MDG,2014,5527420,Derived using data on fixed investment from UN and the spliced USD exchange rate,2414.812,2288.965
MDG,2015,6297612,Derived using data on fixed investment from UN and the spliced USD exchange rate,2933.508,2146.785
MDG,2016,7142581,Derived using data on fixed investment from UN and the spliced USD exchange rate,3176.539,2248.542
MDG,2017,7447838,Derived using data on fixed investment from UN and the spliced USD exchange rate,3116.11,2390.107
MDG,2018,9650817,Derived using data on fixed investment from UN and the spliced USD exchange rate,3334.752,2894.013
MDG,2019,1.08e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,3618.322,2996.932
MDG,2020,9653871,Derived using data on fixed investment from UN and the spliced USD exchange rate,3787.754,2548.706
MDG,2021,1.28e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,3829.978,3334.919
MDG,2022,1.37e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,4096.116,3346.966
MDG,2023,1.40e+07,Derived using data on fixed investment from UN and the spliced USD exchange rate,4429.579,3150.69
MDG,2024,1.75e+07,Derived using data on fixed investment from WDI and the spliced USD exchange rate,4525.425,3871.591
MDV,1970,32.20361,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.75,6.779708
MDV,1971,35.70654,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.734417,7.541909
MDV,1972,38.23152,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.375,8.738633
MDV,1973,42.8683,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.985667,10.75562
MDV,1974,54.16021,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.93,13.78122
MDV,1975,50.31263,Derived using data on fixed investment from UN and the spliced USD exchange rate,5.764833,8.727509
MDV,1976,64.85634,Derived using data on fixed investment from UN and the spliced USD exchange rate,8.364667,7.753607
MDV,1977,61.21881,Derived using data on fixed investment from UN and the spliced USD exchange rate,8.76675,6.983068
MDV,1978,76.80212,Derived using data on fixed investment from UN and the spliced USD exchange rate,8.96875,8.563303
MDV,1979,107.6359,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.488583,14.37333
MDV,1980,119.9632,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.55,15.88916
MDV,1981,101.1614,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.55,13.39886
MDV,1982,113.2506,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.173667,15.78698
MDV,1983,182.5203,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.05,25.88941
MDV,1984,233.0982,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.05,33.06358
MDV,1985,258.7337,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.098083,36.45121
MDV,1986,290.5394,Derived using data on fixed investment from UN and the spliced USD exchange rate,7.150733,40.63072
MDV,1987,373.3186,Derived using data on fixed investment from UN and the spliced USD exchange rate,9.223,40.47692
MDV,1988,424.02,Derived using data on fixed investment from UN and the spliced USD exchange rate,8.784583,48.26865
MDV,1989,491.4446,Derived using data on fixed investment from UN and the spliced USD exchange rate,9.040833,54.35833
MDV,1990,588.9705,Derived using data on fixed investment from UN and the spliced USD exchange rate,9.551742,61.66105
MDV,1991,714.6541,Derived using data on fixed investment from UN and the spliced USD exchange rate,10.25267,69.70422
MDV,1992,866.8653,Derived using data on fixed investment from UN and the spliced USD exchange rate,10.56917,82.01832
MDV,1993,1008.411,Derived using data on fixed investment from UN and the spliced USD exchange rate,10.95699,92.03355
MDV,1994,1191.347,Derived using data on fixed investment from UN and the spliced USD exchange rate,11.58575,102.8286
MDV,1995,1461.904,Derived using data on fixed investment from UN and the spliced USD exchange rate,11.77,124.2059
MDV,1996,1600.088,Derived using data on fixed investment from UN and the spliced USD exchange rate,11.77,135.9463
MDV,1997,1961.066,Derived using data on fixed investment from UN and the spliced USD exchange rate,11.77,166.6156
MDV,1998,1888.416,Derived using data on fixed investment from UN and the spliced USD exchange rate,11.77,160.4431
MDV,1999,2306.032,Derived using data on fixed investment from UN and the spliced USD exchange rate,11.77,195.9245
MDV,2000,1911.941,Derived using data on fixed investment from UN and the spliced USD exchange rate,11.77,162.4418
MDV,2001,2122.874,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.24208,173.4079
MDV,2002,2399.541,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,187.4641
MDV,2003,3456,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,270
MDV,2004,3953.902,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,308.8986
MDV,2005,5082.264,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,397.0519
MDV,2006,5998.111,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,468.6024
MDV,2007,7063.809,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,551.86
MDV,2008,10586.14,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,827.0422
MDV,2009,8277.963,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,646.7158
MDV,2010,9488.354,Derived using data on fixed investment from UN and the spliced USD exchange rate,12.8,741.2777
MDV,2011,11766.06,Derived using data on fixed investment from UN and the spliced USD exchange rate,14.60201,805.7839
MDV,2012,10940.63,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.36483,712.0564
MDV,2013,11827.96,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.36671,769.7131
MDV,2014,15201,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.38039,988.3362
MDV,2015,21141.19,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.36633,1375.813
MDV,2016,27081.26,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.36841,1762.138
MDV,2017,30508.63,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.38697,1982.758
MDV,2018,39743.91,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.39084,2582.31
MDV,2019,38799.87,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.38204,2522.414
MDV,2020,22166.64,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.38127,1441.145
MDV,2021,22637,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.3727,1472.545
MDV,2022,34845.69,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.38663,2264.674
MDV,2023,35479.08,Derived using data on fixed investment from UN and the spliced USD exchange rate,15.38679,2305.814
MDV,2024,37874.3,Derived using data on fixed investment from IMF_IFS and the spliced USD exchange rate,15.3892,2461.096
MEX,1939,1.113571,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.00519,214.5609
MEX,1940,1.326334,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.0054,245.6173
MEX,1941,1.664351,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.00485,343.1653
MEX,1942,1.724405,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.00485,355.5475
MEX,1943,2.19111,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.00485,451.7752
MEX,1944,2.968379,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.00485,612.0369
MEX,1945,3.90522,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.00485,805.2
MEX,1946,5.595309,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.00485,1153.672
