ISO3,year,imports,source,nGDP,imports_GDP
TCD,1972,26954.93,Derived using data on imports from UN and the spliced GDP,101570.5,.2653815
TCD,1973,31126.2,Derived using data on imports from UN and the spliced GDP,99617.23,.3124579
TCD,1974,39198.71,Derived using data on imports from UN and the spliced GDP,125335.4,.3127505
TCD,1975,47159.49,Derived using data on imports from UN and the spliced GDP,161221.5,.2925137
TCD,1976,50855.9,Derived using data on imports from UN and the spliced GDP,168774.2,.3013251
TCD,1977,49803.77,Derived using data on imports from UN and the spliced GDP,175534.7,.2837261
TCD,1978,53699.48,Derived using data on imports from UN and the spliced GDP,192006.2,.2796757
TCD,1979,56525.59,Derived using data on imports from UN and the spliced GDP,163191.3,.3463763
TCD,1980,24118.17,Derived using data on imports from UN and the spliced GDP,166714.5,.1446674
TCD,1981,36443.16,Derived using data on imports from UN and the spliced GDP,251909.8,.1446675
TCD,1982,41894.42,Derived using data on imports from UN and the spliced GDP,284843.7,.1470786
TCD,1983,123456.3,Derived using data on imports from UN and the spliced GDP,353561.9,.3491788
TCD,1984,147572.6,Derived using data on imports from UN and the spliced GDP,436843.3,.3378158
TCD,1985,170849.4,Derived using data on imports from UN and the spliced GDP,443374.5,.3853388
TCD,1986,153612.9,Derived using data on imports from UN and the spliced GDP,420706.7,.3651306
TCD,1987,163800.4,Derived using data on imports from UN and the spliced GDP,414512.2,.3951642
TCD,1988,172130.3,Derived using data on imports from UN and the spliced GDP,479941.3,.3586487
TCD,1989,170781.5,Derived using data on imports from UN and the spliced GDP,485810.9,.3515389
TCD,1990,180677.7,Derived using data on imports from UN and the spliced GDP,499245.3,.3619016
TCD,1991,177567,Derived using data on imports from UN and the spliced GDP,513442.4,.3458362
TCD,1992,176718.7,Derived using data on imports from UN and the spliced GDP,501880.8,.3521129
TCD,1993,182351.4,Derived using data on imports from UN and the spliced GDP,468375.2,.3893277
TCD,1994,269985.6,Derived using data on imports from UN and the spliced GDP,745020.8,.3623866
TCD,1995,299959.3,Derived using data on imports from UN and the spliced GDP,820238.9,.3656975
TCD,1996,340804.3,Derived using data on imports from UN and the spliced GDP,939864.6,.3626101
TCD,1997,378667.7,Derived using data on imports from UN and the spliced GDP,1024232,.3697088
TCD,1998,420912,Derived using data on imports from UN and the spliced GDP,1179511,.356853
TCD,1999,417041.3,Derived using data on imports from UN and the spliced GDP,1070639,.3895257
TCD,2000,468105.1,Derived using data on imports from UN and the spliced GDP,1121908,.4172402
TCD,2001,707876.9,Derived using data on imports from UN and the spliced GDP,1425558,.4965612
TCD,2002,1652938,Derived using data on imports from UN and the spliced GDP,1575520,1.049138
TCD,2003,1426989,Derived using data on imports from UN and the spliced GDP,1799911,.7928108
TCD,2004,1365312,Derived using data on imports from UN and the spliced GDP,2652865,.5146556
TCD,2005,1451480,Derived using data on imports from UN and the spliced GDP,3523810,.4119064
TCD,2006,1693081,Derived using data on imports from UN and the spliced GDP,3979284,.4254738
TCD,2007,1612530,Derived using data on imports from UN and the spliced GDP,4195984,.3843031
TCD,2008,1633737,Derived using data on imports from UN and the spliced GDP,4942457,.3305516
TCD,2009,1727369,Derived using data on imports from UN and the spliced GDP,4837209,.3571003
TCD,2010,1858323,Derived using data on imports from UN and the spliced GDP,6030557,.3081512
TCD,2011,2215047,Derived using data on imports from UN and the spliced GDP,6928122,.3197182
TCD,2012,2017481,Derived using data on imports from UN and the spliced GDP,8272843,.2438679
TCD,2013,1812869,Derived using data on imports from UN and the spliced GDP,8059717,.2249297
TCD,2014,1530071,Derived using data on imports from UN and the spliced GDP,8648502,.1769174
TCD,2015,1620351,Derived using data on imports from UN and the spliced GDP,8520376,.1901737
TCD,2016,1565333,Derived using data on imports from UN and the spliced GDP,7746313,.2020746
TCD,2017,1558338,Derived using data on imports from UN and the spliced GDP,7751211,.2010445
TCD,2018,1692441,Derived using data on imports from UN and the spliced GDP,8532928,.1983424
TCD,2019,1713715,Derived using data on imports from UN and the spliced GDP,8759945,.1956307
TCD,2020,1489858,Derived using data on imports from UN and the spliced GDP,8419255,.1769584
TCD,2021,1646767,Derived using data on imports from UN and the spliced GDP,8850923,.186056
TCD,2022,1849297,Derived using data on imports from UN and the spliced GDP,1.01e+07,.1822973
TCD,2023,1970784,Derived using data on imports from UN and the spliced GDP,1.07e+07,.1841542
TCD,2024,2134407,Derived using data on imports from WDI and the spliced GDP,1.14e+07,.1874819
TCD,2025,2173808,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1.20e+07,.1809374
TCD,2026,2217719,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1.27e+07,.1743772
TCD,2027,2083126,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1.34e+07,.1552592
TCD,2028,2056691,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1.42e+07,.1449778
TCD,2029,2060228,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1.50e+07,.1375238
TGO,1960,10168.84,Derived using data on imports from WDI_ARC and the spliced GDP,31909.45,.3186781
TGO,1961,10168.84,Derived using data on imports from WDI_ARC and the spliced GDP,31962.36,.3181506
TGO,1962,10697.1,Derived using data on imports from WDI_ARC and the spliced GDP,34222.29,.312577
TGO,1963,11357.42,Derived using data on imports from BCEAO and the spliced GDP,37373.89,.3038865
TGO,1964,15715.5,Derived using data on imports from BCEAO and the spliced GDP,44294.98,.3547919
TGO,1965,15583.44,Derived using data on imports from BCEAO and the spliced GDP,50177.91,.3105637
TGO,1966,18092.64,Derived using data on imports from BCEAO and the spliced GDP,61251.66,.295382
TGO,1967,17168.2,Derived using data on imports from BCEAO and the spliced GDP,65750.37,.2611118
TGO,1968,19017.08,Derived using data on imports from BCEAO and the spliced GDP,69095.56,.2752286
TGO,1969,24563.73,Derived using data on imports from BCEAO and the spliced GDP,80284.66,.3059579
TGO,1970,29714.18,Derived using data on imports from UN and the spliced GDP,85014.07,.3495208
TGO,1971,34354.42,Derived using data on imports from UN and the spliced GDP,95444.05,.3599431
TGO,1972,35539.93,Derived using data on imports from UN and the spliced GDP,101726.2,.3493685
TGO,1973,32605.91,Derived using data on imports from UN and the spliced GDP,105017.7,.31048
TGO,1974,42590.82,Derived using data on imports from UN and the spliced GDP,151777.7,.2806131
TGO,1975,77624.55,Derived using data on imports from UN and the spliced GDP,149068.3,.5207315
TGO,1976,75170.29,Derived using data on imports from UN and the spliced GDP,158372.4,.4746425
TGO,1977,101218.3,Derived using data on imports from UN and the spliced GDP,196121.1,.5161009
TGO,1978,142767.6,Derived using data on imports from UN and the spliced GDP,223173.7,.6397153
TGO,1979,171946.6,Derived using data on imports from UN and the spliced GDP,251229,.6844217
TGO,1980,172164.6,Derived using data on imports from UN and the spliced GDP,277534.6,.6203359
TGO,1981,190050.3,Derived using data on imports from UN and the spliced GDP,299758.5,.6340111
TGO,1982,196394.1,Derived using data on imports from UN and the spliced GDP,313352.2,.6267518
TGO,1983,170093.6,Derived using data on imports from UN and the spliced GDP,326829.8,.520435
TGO,1984,207760.1,Derived using data on imports from UN and the spliced GDP,354133.3,.5866719
TGO,1985,248994.9,Derived using data on imports from UN and the spliced GDP,386316.7,.6445357
TGO,1986,231549.4,Derived using data on imports from UN and the spliced GDP,422450.4,.5481102
TGO,1987,215314.6,Derived using data on imports from UN and the spliced GDP,431649.1,.4988185
TGO,1988,240072.7,Derived using data on imports from UN and the spliced GDP,518549.8,.4629694
TGO,1989,241391.8,Derived using data on imports from UN and the spliced GDP,544938.1,.442971
TGO,1990,230433.3,Derived using data on imports from UN and the spliced GDP,560069.8,.4114366
TGO,1991,240577.7,Derived using data on imports from UN and the spliced GDP,573373.4,.4195829
TGO,1992,198594.8,Derived using data on imports from UN and the spliced GDP,564154.4,.352022
TGO,1993,142499.6,Derived using data on imports from UN and the spliced GDP,460000.7,.3097813
TGO,1994,272371.2,Derived using data on imports from UN and the spliced GDP,699067.6,.3896207
TGO,1995,334603.9,Derived using data on imports from UN and the spliced GDP,830035,.4031203
TGO,1996,393257.7,Derived using data on imports from UN and the spliced GDP,929778.2,.4229586
TGO,1997,407413.9,Derived using data on imports from UN and the spliced GDP,1080350,.3771128
TGO,1998,414339.1,Derived using data on imports from UN and the spliced GDP,1033470,.4009204
TGO,1999,381677.9,Derived using data on imports from UN and the spliced GDP,1080544,.3532276
TGO,2000,428574,Derived using data on imports from UN and the spliced GDP,1059553,.4044857
TGO,2001,473883,Derived using data on imports from UN and the spliced GDP,1085734,.4364633
TGO,2002,504416,Derived using data on imports from UN and the spliced GDP,1183959,.4260418
TGO,2003,557228,Derived using data on imports from UN and the spliced GDP,1226968,.4541504
TGO,2004,577162,Derived using data on imports from UN and the spliced GDP,1191780,.4842857
TGO,2005,619280.2,Derived using data on imports from UN and the spliced GDP,1349582,.4588681
TGO,2006,642351.4,Derived using data on imports from UN and the spliced GDP,1546330,.4154039
TGO,2007,668604,Derived using data on imports from UN and the spliced GDP,1799645,.37152
TGO,2008,755216,Derived using data on imports from UN and the spliced GDP,2042166,.3698113
TGO,2009,807193,Derived using data on imports from UN and the spliced GDP,2220673,.3634903
TGO,2010,917601,Derived using data on imports from UN and the spliced GDP,2348485,.3907204
TGO,2011,1181519,Derived using data on imports from UN and the spliced GDP,2555317,.4623767
TGO,2012,1180857,Derived using data on imports from UN and the spliced GDP,2763918,.4272403
TGO,2013,1428673,Derived using data on imports from UN and the spliced GDP,2974130,.4803667
TGO,2014,1318786,Derived using data on imports from UN and the spliced GDP,3156746,.4177675
TGO,2015,1443338,Derived using data on imports from UN and the spliced GDP,3402694,.4241751
TGO,2016,1428817,Derived using data on imports from UN and the spliced GDP,3597808,.3971354
TGO,2017,1220480,Derived using data on imports from UN and the spliced GDP,3708901,.3290678
TGO,2018,1297951,Derived using data on imports from UN and the spliced GDP,3904353,.3324369
TGO,2019,1328864,Derived using data on imports from UN and the spliced GDP,4097073,.3243447
TGO,2020,1378648,Derived using data on imports from UN and the spliced GDP,4308855,.3199569
TGO,2021,1574751,Derived using data on imports from UN and the spliced GDP,4679632,.3365118
TGO,2022,2037766,Derived using data on imports from UN and the spliced GDP,5154835,.3953116
TGO,2023,2092624,Derived using data on imports from UN and the spliced GDP,5627469,.3718588
TGO,2024,2221437,Derived using data on imports from BCEAO and the spliced GDP,6113902,.363342
TGO,2025,2336774,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,6566699,.3558522
TGO,2026,2500722,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,7066424,.3538879
TGO,2027,2681474,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,7604179,.3526317
TGO,2028,2868963,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,8182858,.3506065
TGO,2029,3054585,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,8805573,.3468922
THA,1946,654.4173,Derived using data on imports from Mitchell and the spliced GDP,10296.65,.0635564
THA,1947,1603.033,Derived using data on imports from Mitchell and the spliced GDP,15794.86,.1014908
THA,1948,2032.748,Derived using data on imports from Mitchell and the spliced GDP,18493.98,.109914
THA,1949,2636.201,Derived using data on imports from Mitchell and the spliced GDP,22192.77,.1187865
THA,1950,3336.949,Derived using data on imports from IMF_IFS and the spliced GDP,25591.66,.130392
THA,1951,3988.449,Derived using data on imports from IMF_IFS and the spliced GDP,30775.65,.1295976
THA,1952,6097.58,Derived using data on imports from Mitchell and the spliced GDP,33518.35,.1819177
THA,1953,6465.926,Derived using data on imports from Mitchell and the spliced GDP,34837.63,.1856018
THA,1954,7170.401,Derived using data on imports from Mitchell and the spliced GDP,37215.45,.1926727
THA,1955,7733.123,Derived using data on imports from Mitchell and the spliced GDP,38378.88,.2014942
THA,1956,8120.799,Derived using data on imports from Mitchell and the spliced GDP,42293.14,.1920122
THA,1957,9054.015,Derived using data on imports from Mitchell and the spliced GDP,49362.93,.1834173
THA,1958,8822.053,Derived using data on imports from Mitchell and the spliced GDP,51475.63,.1713831
THA,1959,9648.953,Derived using data on imports from Mitchell and the spliced GDP,55060.52,.1752427
THA,1960,10266.44,Derived using data on imports from IMF_WEO and the spliced GDP,60995.63,.1683144
THA,1961,11020.5,Derived using data on imports from IMF_WEO and the spliced GDP,66629.23,.1654004
THA,1962,12292.71,Derived using data on imports from IMF_WEO and the spliced GDP,72078.66,.1705458
THA,1963,13660.7,Derived using data on imports from IMF_WEO and the spliced GDP,78842.31,.1732661
THA,1964,15310.95,Derived using data on imports from IMF_WEO and the spliced GDP,83387.92,.1836112
THA,1965,16621.48,Derived using data on imports from IMF_WEO and the spliced GDP,90147.38,.1843811
THA,1966,19865.53,Derived using data on imports from IMF_WEO and the spliced GDP,105179.7,.1888723
