ISO3,year,gen_govrev_GDP,source,nGDP,gen_govrev
ZAF,1919,10.63942,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,589.107,62.67755
ZAF,1920,10.6337,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,648.3663,68.9453
ZAF,1921,12.08474,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,570.5159,68.94534
ZAF,1922,12.69706,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,510.0946,64.76703
ZAF,1923,10.55474,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,554.2486,58.49952
ZAF,1924,10.51502,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,596.0787,62.67781
ZAF,1925,10.37992,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,623.9654,64.76713
ZAF,1926,10.69123,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,644.8804,68.94568
ZAF,1927,10.85044,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,673.9291,73.12431
ZAF,1928,10.77043,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,698.33,75.21316
ZAF,1929,10.20608,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,696.0061,71.03496
ZAF,1930,11.09515,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,640.2327,71.03475
ZAF,1931,11.93885,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,577.4875,68.94537
ZAF,1932,12.7331,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,541.4672,68.94559
ZAF,1933,14.5606,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,616.9937,89.83796
ZAF,1934,13.46304,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,698.33,94.01644
ZAF,1935,12.28334,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,799.4194,98.19542
ZAF,1936,11.95585,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,891.2132,106.5521
ZAF,1937,11.26555,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,945.8246,106.5524
ZAF,1938,10.86508,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,980.6831,106.552
ZAF,1939,12.09463,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1036.457,125.3555
ZAF,1940,14.20965,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1146.841,162.9621
ZAF,1941,15.48112,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1295.571,200.5689
ZAF,1942,16.2932,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1436.166,233.9974
ZAF,1943,17.27339,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1536.094,265.3354
ZAF,1944,16.92906,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1629.049,275.7828
ZAF,1945,17.20923,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1760.349,302.9426
ZAF,1946,17.13494,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1902.107,325.9248
ZAF,1947,17.06776,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2105.448,359.3527
ZAF,1948,14.88678,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2329.703,346.8178
ZAF,1949,13.86303,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2531.882,350.9955
ZAF,1950,13.82584,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2961.802,409.494
ZAF,1951,14.72447,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3218.958,473.9744
ZAF,1952,14.19845,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3452.428,490.1912
ZAF,1953,14.28647,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3921.625,560.2618
ZAF,1954,13.18287,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4221.64,556.5331
ZAF,1955,12.81573,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4451.727,570.5214
ZAF,1956,12.21976,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4797.984,586.3019
ZAF,1957,12.31154,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5074.314,624.7261
ZAF,1958,12.47116,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5231.089,652.3774
ZAF,1959,11.34614,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5538.999,628.4625
ZAF,1960,11.67813,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5930.372,692.5564
ZAF,1961,10.18532,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6241.868,635.7544
ZAF,1962,11.88581,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6652.684,790.725
ZAF,1963,11.14933,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,7376.531,822.434
ZAF,1964,8.239241,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,8120.708,669.0847
ZAF,1965,12.31268,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,8872.611,1092.457
ZAF,1966,12.43683,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,9671.585,1202.839
ZAF,1967,12.26005,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,10785.59,1322.319
ZAF,1968,13.13031,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,11659.75,1530.961
ZAF,1969,12.15592,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,13135.58,1596.751
ZAF,1970,13.78015,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,14418.08,1986.834
ZAF,1971,14.66709,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,15938.39,2337.698
ZAF,1972,14.32832,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,17993.23,2578.128
ZAF,1973,13.48748,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,22280.4,3005.063
ZAF,1974,14.35055,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,27409.74,3933.448
ZAF,1975,15.22171,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,30890.88,4702.122
ZAF,1976,15.40242,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,34882.91,5372.812
ZAF,1977,17.81902,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,38740.86,6903.243
ZAF,1978,17.99751,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,44542.73,8016.583
ZAF,1979,18.24943,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,53196.21,9708.005
ZAF,1980,18.31658,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,70828.83,12973.42
ZAF,1981,17.47326,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,82188.8,14361.07
ZAF,1982,18.27732,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,93323.42,17057.02
ZAF,1983,18.02283,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,106734.9,19236.64
ZAF,1984,18.51,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,125052.6,23147.25
ZAF,1985,19.89475,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,144309.7,28710.05
ZAF,1986,19.35672,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,169092.6,32730.79
ZAF,1987,18.53504,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,197642,36633.03
ZAF,1988,19.18804,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,237142.8,45503.04
ZAF,1989,21.14329,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,284646.1,60183.54
ZAF,1990,19.87971,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,327657.3,65137.32
ZAF,1991,19.44891,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,375083.4,72949.64
ZAF,1992,17.82436,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,420540.5,74958.64
ZAF,1993,18.40398,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,480994.5,88522.12
ZAF,1994,18.83601,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,545092.6,102673.7
ZAF,1995,18.92288,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,622900.8,117870.8
ZAF,1996,20.78425,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,701803.9,145864.7
ZAF,1997,21.27604,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,778644.4,165664.7
ZAF,1998,21.98283,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,845733.4,185916.1
ZAF,1999,22.16278,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,925690.4,205158.8
ZAF,2000,21.264,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1053138,223939.3
ZAF,2001,21.605,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1165941,251901.5
ZAF,2002,21.255,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1360679,289212.4
ZAF,2003,21.031,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1490399,313445.8
ZAF,2004,21.664,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1652434,357983.3
ZAF,2005,25.039,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1835381,459561
ZAF,2006,25.48,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2057594,524274.9
ZAF,2007,25.644,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2346650,601774.8
ZAF,2008,25.521,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2611631,666514.3
ZAF,2009,23.79,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2794229,664747
ZAF,2010,23.826,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3055613,728030.4
ZAF,2011,24.375,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3327047,810967.7
ZAF,2012,24.579,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3566385,876581.8
ZAF,2013,25.006,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3868630,967389.7
ZAF,2014,25.395,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4133873,1049797
ZAF,2015,25.79,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4420793,1140122
ZAF,2016,26.184,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4759555,1246242
ZAF,2017,25.844,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5078190,1312407
ZAF,2018,26.42,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5363191,1416955
ZAF,2019,26.322,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5625207,1480667
ZAF,2020,24.994,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5562761,1390356
ZAF,2021,27.018,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,6220152,1680561
ZAF,2022,26.76876,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,6655524,1781601
ZAF,2023,27.29568,Derived using data on general government revenue to GDP from IMF_GFS and the spliced GDP,7023995,1917247
ZAF,2024,27.47712,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,7386897,2029706
ZAF,2025,27.55561,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,7808360,2151641
ZAF,2026,27.64225,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,8298735,2293957
ZAF,2027,27.66671,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,8802450,2435349
